forecast_id,item_id,warehouse_id,forecast_start_date,forecast_end_date,forecasted_quantity,confidence_level
FCAST-001273,PROD-00567,WH-IN-0132,2025-09-03,2025-10-03,1588,0.64
FCAST-001274,PROD-00618,WH-IN-0794,2025-08-31,2025-10-30,1580,0.93
FCAST-001275,PROD-00717,WH-IN-0786,2025-08-29,2025-09-05,35,0.68
FCAST-001276,PROD-00230,WH-IN-0782,2025-09-01,2025-09-08,955,0.98
FCAST-001277,PROD-00057,WH-IN-0955,2025-09-01,2025-10-31,551,0.71
FCAST-001278,PROD-00639,WH-IN-0226,2025-08-29,2025-11-27,626,0.77
FCAST-001279,PROD-00477,WH-IN-0454,2025-09-03,2025-09-18,1277,0.95
FCAST-001280,PROD-00103,WH-IN-0588,2025-09-05,2025-12-04,150,0.98
FCAST-001281,PROD-00426,WH-IN-0083,2025-09-05,2025-12-04,876,0.71
FCAST-001282,PROD-00696,WH-IN-0917,2025-08-30,2025-09-14,438,0.95
FCAST-001283,PROD-00250,WH-IN-0416,2025-09-02,2025-11-01,356,0.74
FCAST-001284,PROD-00032,WH-IN-0490,2025-08-31,2025-09-07,105,0.73
FCAST-001285,PROD-00195,WH-IN-0531,2025-09-01,2025-09-08,1155,0.87
FCAST-001286,PROD-00916,WH-IN-0168,2025-09-04,2025-11-03,1954,0.61
FCAST-001287,PROD-00217,WH-IN-0681,2025-08-30,2025-09-06,320,0.81
FCAST-001288,PROD-00235,WH-IN-0412,2025-08-31,2025-09-07,212,0.7
FCAST-001289,PROD-00399,WH-IN-0731,2025-09-04,2025-09-11,1957,0.93
FCAST-001290,PROD-00559,WH-IN-0490,2025-09-02,2025-11-01,1226,0.67
FCAST-001291,PROD-00979,WH-IN-0375,2025-08-30,2025-11-28,1463,0.86
FCAST-001292,PROD-00826,WH-IN-0217,2025-08-30,2025-10-29,1350,0.92
FCAST-001293,PROD-00035,WH-IN-0893,2025-08-30,2025-09-06,1534,0.98
FCAST-001294,PROD-00216,WH-IN-0434,2025-09-04,2025-11-03,985,0.92
FCAST-001295,PROD-00207,WH-IN-0277,2025-09-03,2025-11-02,399,0.62
FCAST-001296,PROD-00109,WH-IN-0748,2025-08-30,2025-09-14,1814,0.89
FCAST-001297,PROD-00672,WH-IN-0662,2025-08-30,2025-09-14,1718,0.78
FCAST-001298,PROD-00855,WH-IN-0523,2025-09-05,2025-10-05,443,0.78
FCAST-001299,PROD-00919,WH-IN-0883,2025-09-04,2025-12-03,914,0.74
FCAST-001300,PROD-00872,WH-IN-0890,2025-08-31,2025-09-15,762,0.98
FCAST-001301,PROD-00636,WH-IN-0798,2025-08-30,2025-10-29,1658,0.87
FCAST-001302,PROD-00542,WH-IN-0964,2025-09-03,2025-10-03,999,0.75
FCAST-001303,PROD-00693,WH-IN-0700,2025-09-03,2025-10-03,472,0.67
FCAST-001304,PROD-00931,WH-IN-0020,2025-09-01,2025-09-16,876,0.65
FCAST-001305,PROD-00806,WH-IN-0032,2025-08-30,2025-09-29,939,0.83
FCAST-001306,PROD-00326,WH-IN-0129,2025-08-31,2025-10-30,705,0.79
FCAST-001307,PROD-00832,WH-IN-0831,2025-08-31,2025-09-15,134,0.86
FCAST-001308,PROD-00920,WH-IN-0396,2025-09-03,2025-09-18,1117,0.96
FCAST-001309,PROD-00992,WH-IN-0970,2025-09-03,2025-10-03,1517,0.92
FCAST-001310,PROD-00928,WH-IN-0844,2025-08-30,2025-09-06,1238,0.9
FCAST-001311,PROD-00271,WH-IN-0465,2025-08-30,2025-09-14,198,0.69
FCAST-001312,PROD-00511,WH-IN-0021,2025-09-03,2025-12-02,49,0.67
FCAST-001313,PROD-00920,WH-IN-0079,2025-08-30,2025-10-29,565,0.98
FCAST-001314,PROD-00445,WH-IN-0460,2025-08-31,2025-09-07,1769,0.66
FCAST-001315,PROD-00262,WH-IN-0868,2025-09-05,2025-11-04,257,0.63
FCAST-001316,PROD-00772,WH-IN-0745,2025-09-05,2025-11-04,1127,0.75
FCAST-001317,PROD-00757,WH-IN-0111,2025-08-30,2025-09-06,659,0.93
FCAST-001318,PROD-00132,WH-IN-0837,2025-09-03,2025-12-02,52,0.86
FCAST-001319,PROD-00337,WH-IN-0291,2025-09-04,2025-09-19,1871,0.82
FCAST-001320,PROD-00047,WH-IN-0009,2025-08-29,2025-10-28,1667,0.9
FCAST-001321,PROD-00648,WH-IN-0947,2025-09-04,2025-12-03,741,0.67
FCAST-001322,PROD-00837,WH-IN-0984,2025-09-04,2025-12-03,1078,0.88
FCAST-001323,PROD-00638,WH-IN-0732,2025-08-29,2025-11-27,911,0.69
FCAST-001324,PROD-00440,WH-IN-0104,2025-09-04,2025-11-03,955,0.94
FCAST-001325,PROD-00629,WH-IN-0349,2025-08-31,2025-09-15,578,0.74
FCAST-001326,PROD-00218,WH-IN-0343,2025-08-29,2025-10-28,620,0.83
FCAST-001327,PROD-00621,WH-IN-0471,2025-09-03,2025-12-02,696,0.9
FCAST-001328,PROD-00993,WH-IN-0670,2025-09-02,2025-09-09,576,0.82
FCAST-001329,PROD-00926,WH-IN-0100,2025-09-03,2025-11-02,1507,0.81
FCAST-001330,PROD-00224,WH-IN-0851,2025-09-03,2025-10-03,763,0.88
FCAST-001331,PROD-00344,WH-IN-0496,2025-09-03,2025-11-02,60,0.75
FCAST-001332,PROD-00190,WH-IN-0582,2025-09-03,2025-09-18,146,0.65
FCAST-001333,PROD-00585,WH-IN-0106,2025-09-01,2025-09-08,772,0.78
FCAST-001334,PROD-00120,WH-IN-0891,2025-09-01,2025-11-30,1780,0.76
FCAST-001335,PROD-00541,WH-IN-0319,2025-08-31,2025-09-07,1711,0.7
FCAST-001336,PROD-00210,WH-IN-0480,2025-09-03,2025-09-10,1749,0.68
FCAST-001337,PROD-00945,WH-IN-0893,2025-09-02,2025-09-09,1220,0.81
FCAST-001338,PROD-00538,WH-IN-0363,2025-09-04,2025-11-03,1648,0.8
FCAST-001339,PROD-00170,WH-IN-0414,2025-09-01,2025-11-30,1763,0.88
FCAST-001340,PROD-00002,WH-IN-0930,2025-08-29,2025-09-13,1526,0.73
FCAST-001341,PROD-00381,WH-IN-0141,2025-09-05,2025-09-12,898,0.75
FCAST-001342,PROD-00488,WH-IN-0065,2025-08-31,2025-09-30,526,0.62
FCAST-001343,PROD-00497,WH-IN-0755,2025-08-30,2025-11-28,1703,0.69
FCAST-001344,PROD-00247,WH-IN-0695,2025-08-30,2025-11-28,1994,0.88
FCAST-001345,PROD-00618,WH-IN-0815,2025-09-02,2025-12-01,1304,0.85
FCAST-001346,PROD-00642,WH-IN-0109,2025-09-01,2025-10-31,117,0.65
FCAST-001347,PROD-00514,WH-IN-0938,2025-08-30,2025-09-29,812,0.93
FCAST-001348,PROD-00325,WH-IN-0686,2025-09-03,2025-09-10,463,0.65
FCAST-001349,PROD-00279,WH-IN-0456,2025-09-03,2025-10-03,771,0.84
FCAST-001350,PROD-00305,WH-IN-0972,2025-09-03,2025-10-03,1517,0.61
FCAST-001351,PROD-00873,WH-IN-0713,2025-08-30,2025-09-14,492,0.96
FCAST-001352,PROD-00497,WH-IN-0589,2025-09-05,2025-10-05,464,0.84
FCAST-001353,PROD-00290,WH-IN-0064,2025-09-02,2025-10-02,479,0.65
FCAST-001354,PROD-00130,WH-IN-0148,2025-09-03,2025-09-18,1488,0.61
FCAST-001355,PROD-00897,WH-IN-0058,2025-08-30,2025-09-29,1144,0.91
FCAST-001356,PROD-00853,WH-IN-0565,2025-09-05,2025-11-04,1055,0.98
FCAST-001357,PROD-00164,WH-IN-0112,2025-09-04,2025-09-19,550,0.89
FCAST-001358,PROD-00002,WH-IN-0243,2025-09-03,2025-09-18,1767,0.96
FCAST-001359,PROD-00398,WH-IN-0047,2025-08-31,2025-09-07,1955,0.9
FCAST-001360,PROD-00486,WH-IN-0406,2025-09-02,2025-09-09,170,0.91
FCAST-001361,PROD-00596,WH-IN-0875,2025-08-29,2025-11-27,610,0.79
FCAST-001362,PROD-00077,WH-IN-0241,2025-09-02,2025-09-17,1052,0.67
FCAST-001363,PROD-00705,WH-IN-0950,2025-09-04,2025-09-11,72,0.66
FCAST-001364,PROD-00833,WH-IN-0087,2025-08-31,2025-11-29,77,0.61
FCAST-001365,PROD-00097,WH-IN-0047,2025-09-03,2025-09-18,392,0.71
FCAST-001366,PROD-00183,WH-IN-0496,2025-09-03,2025-09-18,867,0.93
FCAST-001367,PROD-00221,WH-IN-0223,2025-08-29,2025-11-27,1062,0.96
FCAST-001368,PROD-00332,WH-IN-0671,2025-09-05,2025-11-04,88,0.75
FCAST-001369,PROD-00390,WH-IN-0804,2025-09-01,2025-09-16,1323,0.75
FCAST-001370,PROD-00903,WH-IN-0508,2025-08-29,2025-09-28,1102,0.62
FCAST-001371,PROD-00152,WH-IN-0540,2025-09-04,2025-11-03,1397,0.8
FCAST-001372,PROD-00754,WH-IN-0444,2025-08-29,2025-09-05,1638,0.61
FCAST-001373,PROD-00324,WH-IN-0943,2025-09-04,2025-10-04,1881,0.88
FCAST-001374,PROD-00040,WH-IN-0064,2025-09-01,2025-09-08,957,0.62
FCAST-001375,PROD-00082,WH-IN-0517,2025-08-31,2025-09-07,207,0.84
FCAST-001376,PROD-00230,WH-IN-0415,2025-09-02,2025-09-09,502,0.96
FCAST-001377,PROD-00484,WH-IN-0562,2025-09-01,2025-11-30,1061,0.84
FCAST-001378,PROD-00656,WH-IN-0574,2025-09-04,2025-09-11,1960,0.63
FCAST-001379,PROD-00526,WH-IN-0261,2025-08-29,2025-09-28,1387,0.89
FCAST-001380,PROD-00620,WH-IN-0239,2025-09-03,2025-09-18,710,0.89
FCAST-001381,PROD-00776,WH-IN-0258,2025-09-03,2025-12-02,1418,0.89
FCAST-001382,PROD-00815,WH-IN-0564,2025-09-05,2025-10-05,103,0.93
FCAST-001383,PROD-00582,WH-IN-0534,2025-09-01,2025-11-30,776,0.93
FCAST-001384,PROD-00251,WH-IN-0011,2025-09-04,2025-10-04,919,0.81
FCAST-001385,PROD-00643,WH-IN-0081,2025-08-30,2025-10-29,309,0.73
FCAST-001386,PROD-00280,WH-IN-0558,2025-08-31,2025-09-07,660,0.98
FCAST-001387,PROD-00361,WH-IN-0453,2025-08-31,2025-11-29,857,0.68
FCAST-001388,PROD-00645,WH-IN-0336,2025-09-04,2025-12-03,1320,0.97
FCAST-001389,PROD-00272,WH-IN-0646,2025-09-03,2025-09-18,613,0.73
FCAST-001390,PROD-00287,WH-IN-0620,2025-08-30,2025-09-29,1052,0.98
FCAST-001391,PROD-00114,WH-IN-0783,2025-09-04,2025-09-19,358,0.82
FCAST-001392,PROD-00396,WH-IN-0244,2025-08-30,2025-11-28,1166,0.65
FCAST-001393,PROD-00509,WH-IN-0052,2025-09-01,2025-10-31,632,0.77
FCAST-001394,PROD-00182,WH-IN-0038,2025-09-03,2025-12-02,142,0.61
FCAST-001395,PROD-00183,WH-IN-0589,2025-09-03,2025-12-02,1918,0.69
FCAST-001396,PROD-00836,WH-IN-0966,2025-08-30,2025-09-29,1295,0.61
FCAST-001397,PROD-00996,WH-IN-0251,2025-09-03,2025-09-10,1950,0.75
FCAST-001398,PROD-00483,WH-IN-0021,2025-09-01,2025-10-01,1705,0.97
FCAST-001399,PROD-00580,WH-IN-0013,2025-09-04,2025-12-03,1760,0.86
FCAST-001400,PROD-00978,WH-IN-0159,2025-09-04,2025-09-19,1454,0.95
FCAST-001401,PROD-00714,WH-IN-0653,2025-09-03,2025-11-02,603,0.66
FCAST-001402,PROD-00441,WH-IN-0061,2025-09-05,2025-11-04,1135,0.63
FCAST-001403,PROD-00595,WH-IN-0205,2025-09-03,2025-10-03,918,0.85
FCAST-001404,PROD-00512,WH-IN-0450,2025-09-02,2025-10-02,389,0.88
FCAST-001405,PROD-00848,WH-IN-0464,2025-09-01,2025-11-30,962,0.92
FCAST-001406,PROD-00515,WH-IN-0290,2025-09-01,2025-10-01,512,0.84
FCAST-001407,PROD-00651,WH-IN-0912,2025-09-05,2025-09-12,420,0.7
FCAST-001408,PROD-00558,WH-IN-0273,2025-09-01,2025-11-30,1722,0.61
FCAST-001409,PROD-00800,WH-IN-0660,2025-08-29,2025-10-28,1101,0.69
FCAST-001410,PROD-00469,WH-IN-0898,2025-09-02,2025-12-01,119,0.66
FCAST-001411,PROD-00470,WH-IN-0368,2025-09-02,2025-11-01,126,0.76
FCAST-001412,PROD-00383,WH-IN-0196,2025-09-05,2025-12-04,1144,0.75
FCAST-001413,PROD-00712,WH-IN-0348,2025-09-01,2025-10-31,139,0.82
FCAST-001414,PROD-00858,WH-IN-0118,2025-09-05,2025-11-04,764,0.66
FCAST-001415,PROD-00147,WH-IN-0893,2025-09-03,2025-12-02,315,0.77
FCAST-001416,PROD-00215,WH-IN-0828,2025-09-03,2025-11-02,1514,0.93
FCAST-001417,PROD-00798,WH-IN-0438,2025-08-31,2025-09-07,369,0.76
FCAST-001418,PROD-00339,WH-IN-0139,2025-09-01,2025-11-30,804,0.85
FCAST-001419,PROD-00432,WH-IN-0594,2025-08-29,2025-11-27,642,0.85
FCAST-001420,PROD-00208,WH-IN-0835,2025-09-01,2025-09-08,447,0.8
FCAST-001421,PROD-00055,WH-IN-0005,2025-09-02,2025-12-01,102,0.71
FCAST-001422,PROD-00391,WH-IN-0077,2025-09-01,2025-10-31,631,0.84
FCAST-001423,PROD-00133,WH-IN-1000,2025-09-01,2025-10-01,1804,0.93
FCAST-001424,PROD-00757,WH-IN-0547,2025-08-31,2025-11-29,1219,0.98
FCAST-001425,PROD-00261,WH-IN-0641,2025-08-31,2025-11-29,900,0.63
FCAST-001426,PROD-00766,WH-IN-0113,2025-08-30,2025-11-28,315,0.89
FCAST-001427,PROD-00401,WH-IN-0241,2025-09-01,2025-11-30,179,0.93
FCAST-001428,PROD-00450,WH-IN-0506,2025-09-02,2025-11-01,66,0.64
FCAST-001429,PROD-00345,WH-IN-0193,2025-08-31,2025-09-30,1784,0.85
FCAST-001430,PROD-00878,WH-IN-0511,2025-08-29,2025-11-27,1950,0.9
FCAST-001431,PROD-00200,WH-IN-0957,2025-08-30,2025-09-14,1962,0.89
FCAST-001432,PROD-00277,WH-IN-0747,2025-08-29,2025-09-28,1640,0.69
FCAST-001433,PROD-00700,WH-IN-0003,2025-09-02,2025-12-01,1477,0.62
FCAST-001434,PROD-00821,WH-IN-0311,2025-09-04,2025-12-03,1882,0.84
FCAST-001435,PROD-00892,WH-IN-0913,2025-09-03,2025-09-18,1560,0.96
FCAST-001436,PROD-00815,WH-IN-0168,2025-09-03,2025-12-02,1325,0.86
FCAST-001437,PROD-00084,WH-IN-0657,2025-08-30,2025-09-14,95,0.86
FCAST-001438,PROD-00528,WH-IN-0574,2025-08-31,2025-09-30,1633,0.76
FCAST-001439,PROD-00398,WH-IN-0616,2025-09-03,2025-09-18,1254,0.77
FCAST-001440,PROD-00899,WH-IN-0469,2025-08-31,2025-10-30,1033,0.86
FCAST-001441,PROD-00948,WH-IN-0748,2025-09-04,2025-10-04,1979,0.67
FCAST-001442,PROD-00177,WH-IN-0257,2025-09-02,2025-09-09,1435,0.81
FCAST-001443,PROD-00665,WH-IN-0052,2025-08-30,2025-09-14,932,0.86
FCAST-001444,PROD-00043,WH-IN-0484,2025-09-03,2025-09-18,903,0.72
FCAST-001445,PROD-00930,WH-IN-0525,2025-09-03,2025-12-02,804,0.71
FCAST-001446,PROD-00217,WH-IN-0070,2025-09-03,2025-10-03,771,0.68
FCAST-001447,PROD-00725,WH-IN-0778,2025-08-29,2025-10-28,281,0.7
FCAST-001448,PROD-00620,WH-IN-0350,2025-08-30,2025-09-06,844,0.7
FCAST-001449,PROD-00711,WH-IN-0684,2025-09-04,2025-09-11,885,0.83
FCAST-001450,PROD-00259,WH-IN-0926,2025-09-05,2025-10-05,1611,0.79
FCAST-001451,PROD-00037,WH-IN-0409,2025-08-29,2025-11-27,183,0.76
FCAST-001452,PROD-00244,WH-IN-0977,2025-08-30,2025-09-14,490,0.8
FCAST-001453,PROD-00948,WH-IN-0035,2025-09-02,2025-12-01,399,0.97
FCAST-001454,PROD-00939,WH-IN-0776,2025-09-04,2025-12-03,1941,0.8
FCAST-001455,PROD-00434,WH-IN-0286,2025-09-03,2025-11-02,36,0.83
FCAST-001456,PROD-00410,WH-IN-0813,2025-09-02,2025-12-01,1592,0.67
FCAST-001457,PROD-00173,WH-IN-0454,2025-09-05,2025-10-05,1296,0.76
FCAST-001458,PROD-00601,WH-IN-0019,2025-08-29,2025-11-27,1348,0.81
FCAST-001459,PROD-00288,WH-IN-0985,2025-08-31,2025-09-07,1479,0.61
FCAST-001460,PROD-00031,WH-IN-0857,2025-09-03,2025-09-18,1123,0.81
FCAST-001461,PROD-00070,WH-IN-0629,2025-09-05,2025-09-12,91,0.84
FCAST-001462,PROD-00094,WH-IN-0267,2025-08-30,2025-09-14,1962,0.92
FCAST-001463,PROD-00012,WH-IN-0841,2025-08-31,2025-09-07,800,0.81
FCAST-001464,PROD-00703,WH-IN-0616,2025-08-30,2025-09-14,429,0.86
FCAST-001465,PROD-00505,WH-IN-0342,2025-08-29,2025-11-27,191,0.61
FCAST-001466,PROD-00833,WH-IN-0810,2025-09-03,2025-10-03,761,0.81
FCAST-001467,PROD-00142,WH-IN-0963,2025-08-30,2025-09-06,1394,0.61
FCAST-001468,PROD-00751,WH-IN-0496,2025-09-01,2025-09-16,1771,0.68
FCAST-001469,PROD-00052,WH-IN-0416,2025-09-03,2025-09-10,656,0.95
FCAST-001470,PROD-00899,WH-IN-0217,2025-09-04,2025-12-03,571,0.98
FCAST-001471,PROD-00011,WH-IN-0223,2025-09-03,2025-12-02,1220,0.75
FCAST-001472,PROD-00270,WH-IN-0765,2025-09-02,2025-09-17,570,0.78
FCAST-001473,PROD-00443,WH-IN-0350,2025-08-31,2025-09-30,655,0.79
FCAST-001474,PROD-00061,WH-IN-0784,2025-09-04,2025-12-03,1366,0.79
FCAST-001475,PROD-00895,WH-IN-0891,2025-09-01,2025-09-16,999,0.89
FCAST-001476,PROD-00610,WH-IN-0134,2025-09-01,2025-09-08,1249,0.66
FCAST-001477,PROD-00348,WH-IN-0823,2025-09-01,2025-09-16,1266,0.87
FCAST-001478,PROD-00591,WH-IN-0273,2025-08-30,2025-09-14,1693,0.98
FCAST-001479,PROD-00495,WH-IN-0862,2025-09-05,2025-10-05,399,0.71
FCAST-001480,PROD-00158,WH-IN-0074,2025-09-02,2025-10-02,1764,0.64
FCAST-001481,PROD-00438,WH-IN-0625,2025-09-01,2025-11-30,464,0.83
FCAST-001482,PROD-00632,WH-IN-0171,2025-09-01,2025-09-08,176,0.63
FCAST-001483,PROD-00054,WH-IN-0962,2025-09-04,2025-09-11,938,0.7
FCAST-001484,PROD-00799,WH-IN-0391,2025-09-02,2025-09-17,1176,0.61
FCAST-001485,PROD-00402,WH-IN-0868,2025-09-05,2025-09-12,651,0.8
FCAST-001486,PROD-00836,WH-IN-0104,2025-09-01,2025-10-01,688,0.62
FCAST-001487,PROD-00021,WH-IN-0542,2025-09-03,2025-09-10,1838,0.81
FCAST-001488,PROD-00135,WH-IN-0394,2025-08-30,2025-11-28,532,0.73
FCAST-001489,PROD-00417,WH-IN-0528,2025-09-04,2025-12-03,1677,0.91
FCAST-001490,PROD-00104,WH-IN-0695,2025-09-03,2025-11-02,345,0.68
FCAST-001491,PROD-00958,WH-IN-0371,2025-08-30,2025-09-29,1995,0.68
FCAST-001492,PROD-00548,WH-IN-0189,2025-09-05,2025-12-04,1610,0.61
FCAST-001493,PROD-00664,WH-IN-0912,2025-09-01,2025-09-08,1059,0.64
FCAST-001494,PROD-00550,WH-IN-0053,2025-09-02,2025-12-01,74,0.65
FCAST-001495,PROD-00409,WH-IN-0275,2025-08-31,2025-11-29,1128,0.94
FCAST-001496,PROD-00887,WH-IN-0272,2025-09-02,2025-10-02,1305,0.97
FCAST-001497,PROD-00051,WH-IN-0279,2025-08-31,2025-09-07,1270,0.89
FCAST-001498,PROD-00564,WH-IN-0573,2025-08-31,2025-11-29,1741,0.96
FCAST-001499,PROD-00723,WH-IN-0522,2025-08-31,2025-09-07,175,0.85
FCAST-001500,PROD-00613,WH-IN-0525,2025-09-05,2025-11-04,60,0.82
FCAST-001501,PROD-00575,WH-IN-0280,2025-09-04,2025-12-03,1250,0.99
FCAST-001502,PROD-00915,WH-IN-0455,2025-08-30,2025-09-06,315,0.62
FCAST-001503,PROD-00233,WH-IN-0687,2025-09-02,2025-11-01,676,0.95
FCAST-001504,PROD-00731,WH-IN-0103,2025-09-02,2025-09-09,208,0.94
FCAST-001505,PROD-00475,WH-IN-0662,2025-09-02,2025-09-09,1633,0.79
FCAST-001506,PROD-00713,WH-IN-0796,2025-08-29,2025-10-28,1431,0.61
FCAST-001507,PROD-00680,WH-IN-0408,2025-09-05,2025-12-04,687,0.76
FCAST-001508,PROD-00674,WH-IN-0305,2025-09-02,2025-09-17,1152,0.74
FCAST-001509,PROD-00017,WH-IN-0970,2025-09-02,2025-09-17,821,0.68
FCAST-001510,PROD-00117,WH-IN-0142,2025-08-29,2025-11-27,217,0.95
FCAST-001511,PROD-00079,WH-IN-0034,2025-09-01,2025-11-30,1459,0.81
FCAST-001512,PROD-00534,WH-IN-0880,2025-08-29,2025-09-28,1892,0.93
FCAST-001513,PROD-00575,WH-IN-0061,2025-09-05,2025-09-12,172,0.71
FCAST-001514,PROD-00724,WH-IN-0071,2025-09-04,2025-09-19,1776,0.81
FCAST-001515,PROD-00662,WH-IN-0510,2025-08-30,2025-09-14,483,0.9
FCAST-001516,PROD-00800,WH-IN-0720,2025-09-05,2025-12-04,636,0.77
FCAST-001517,PROD-00377,WH-IN-0416,2025-08-30,2025-09-14,685,0.9
FCAST-001518,PROD-00029,WH-IN-0657,2025-09-04,2025-12-03,1352,0.75
FCAST-001519,PROD-00584,WH-IN-0774,2025-09-02,2025-10-02,637,0.62
FCAST-001520,PROD-00736,WH-IN-0709,2025-09-01,2025-10-31,1342,0.6
FCAST-001521,PROD-00669,WH-IN-0093,2025-08-29,2025-11-27,829,0.77
FCAST-001522,PROD-00002,WH-IN-0776,2025-08-30,2025-11-28,1333,0.75
FCAST-001523,PROD-00671,WH-IN-0005,2025-08-30,2025-09-29,587,0.89
FCAST-001524,PROD-00197,WH-IN-0033,2025-09-02,2025-09-17,1375,0.9
FCAST-001525,PROD-00730,WH-IN-0921,2025-08-30,2025-09-29,1441,0.61
FCAST-001526,PROD-00779,WH-IN-0034,2025-09-01,2025-09-08,1994,0.74
FCAST-001527,PROD-00631,WH-IN-0479,2025-09-02,2025-09-09,1901,0.81
FCAST-001528,PROD-00691,WH-IN-0109,2025-08-31,2025-09-07,837,0.94
FCAST-001529,PROD-00768,WH-IN-0839,2025-08-29,2025-09-05,1488,0.61
FCAST-001530,PROD-00629,WH-IN-0679,2025-09-05,2025-11-04,806,0.65
FCAST-001531,PROD-00544,WH-IN-0618,2025-09-03,2025-12-02,523,0.94
FCAST-001532,PROD-00328,WH-IN-0495,2025-09-03,2025-10-03,492,0.7
FCAST-001533,PROD-00096,WH-IN-0627,2025-09-02,2025-10-02,418,0.95
FCAST-001534,PROD-00667,WH-IN-0182,2025-09-02,2025-09-09,1620,0.86
FCAST-001535,PROD-00182,WH-IN-0738,2025-09-01,2025-09-08,1316,0.96
FCAST-001536,PROD-00752,WH-IN-0276,2025-08-29,2025-11-27,1741,0.63
FCAST-001537,PROD-00285,WH-IN-0149,2025-09-03,2025-11-02,1718,0.84
FCAST-001538,PROD-00047,WH-IN-0114,2025-09-04,2025-10-04,1832,0.67
FCAST-001539,PROD-00528,WH-IN-0903,2025-09-01,2025-09-08,175,0.92
FCAST-001540,PROD-00499,WH-IN-0647,2025-09-05,2025-09-20,924,0.72
FCAST-001541,PROD-00460,WH-IN-0934,2025-08-29,2025-09-28,1573,0.76
FCAST-001542,PROD-00134,WH-IN-0201,2025-09-04,2025-10-04,195,0.71
FCAST-001543,PROD-00256,WH-IN-0819,2025-09-05,2025-12-04,1567,0.7
FCAST-001544,PROD-00342,WH-IN-0814,2025-09-01,2025-10-01,1588,0.99
FCAST-001545,PROD-00888,WH-IN-0815,2025-08-30,2025-11-28,78,0.75
FCAST-001546,PROD-00905,WH-IN-0957,2025-09-02,2025-10-02,108,0.75
FCAST-001547,PROD-00503,WH-IN-0627,2025-09-05,2025-11-04,1464,0.82
FCAST-001548,PROD-00092,WH-IN-0262,2025-08-29,2025-11-27,1401,0.9
FCAST-001549,PROD-00109,WH-IN-0083,2025-09-01,2025-09-16,295,0.95
FCAST-001550,PROD-00152,WH-IN-0609,2025-09-04,2025-09-19,114,0.87
FCAST-001551,PROD-00340,WH-IN-0929,2025-08-31,2025-09-30,836,0.72
FCAST-001552,PROD-00718,WH-IN-0663,2025-09-02,2025-09-17,1184,0.6
FCAST-001553,PROD-00848,WH-IN-0676,2025-08-30,2025-09-14,469,0.7
FCAST-001554,PROD-00528,WH-IN-0238,2025-09-01,2025-10-01,1166,0.82
FCAST-001555,PROD-00046,WH-IN-0327,2025-09-02,2025-09-09,146,0.75
FCAST-001556,PROD-00895,WH-IN-0878,2025-09-01,2025-09-16,43,0.7
FCAST-001557,PROD-00106,WH-IN-0106,2025-09-01,2025-11-30,1938,0.73
FCAST-001558,PROD-00887,WH-IN-0958,2025-09-03,2025-11-02,226,0.95
FCAST-001559,PROD-00031,WH-IN-0860,2025-08-31,2025-09-30,151,0.98
FCAST-001560,PROD-00632,WH-IN-0211,2025-09-05,2025-09-12,1896,0.8
FCAST-001561,PROD-00642,WH-IN-0763,2025-09-05,2025-09-20,1636,0.81
FCAST-001562,PROD-00557,WH-IN-0493,2025-09-05,2025-12-04,1094,0.9
FCAST-001563,PROD-00621,WH-IN-0523,2025-08-29,2025-11-27,1676,0.69
FCAST-001564,PROD-00364,WH-IN-0902,2025-09-03,2025-09-10,377,0.87
FCAST-001565,PROD-00335,WH-IN-0702,2025-08-30,2025-11-28,489,0.93
FCAST-001566,PROD-00294,WH-IN-0740,2025-09-02,2025-10-02,1756,0.84
FCAST-001567,PROD-00111,WH-IN-0915,2025-08-29,2025-10-28,1044,0.88
FCAST-001568,PROD-00948,WH-IN-0954,2025-09-05,2025-10-05,1239,0.87
FCAST-001569,PROD-00507,WH-IN-0130,2025-08-29,2025-09-05,277,0.63
FCAST-001570,PROD-00226,WH-IN-0906,2025-09-02,2025-09-09,1316,0.85
FCAST-001571,PROD-00428,WH-IN-0253,2025-09-02,2025-09-17,727,0.69
FCAST-001572,PROD-00165,WH-IN-0803,2025-09-03,2025-09-10,1669,0.6
FCAST-001573,PROD-00907,WH-IN-0455,2025-09-04,2025-09-11,1005,0.97
FCAST-001574,PROD-00800,WH-IN-0385,2025-08-31,2025-09-15,710,0.87
FCAST-001575,PROD-00626,WH-IN-0045,2025-09-05,2025-10-05,12,0.85
FCAST-001576,PROD-00966,WH-IN-0082,2025-09-03,2025-12-02,1956,0.88
FCAST-001577,PROD-00089,WH-IN-0406,2025-09-04,2025-09-19,398,0.81
FCAST-001578,PROD-00767,WH-IN-0109,2025-09-02,2025-11-01,40,0.66
FCAST-001579,PROD-00923,WH-IN-0734,2025-09-02,2025-12-01,86,0.96
FCAST-001580,PROD-00550,WH-IN-0192,2025-09-02,2025-10-02,142,0.78
FCAST-001581,PROD-00939,WH-IN-0636,2025-09-02,2025-09-17,187,0.97
FCAST-001582,PROD-00331,WH-IN-0001,2025-09-03,2025-10-03,1732,0.66
FCAST-001583,PROD-00997,WH-IN-0786,2025-09-05,2025-09-12,1700,0.7
FCAST-001584,PROD-00327,WH-IN-0390,2025-08-30,2025-09-29,975,0.91
FCAST-001585,PROD-00810,WH-IN-0015,2025-08-29,2025-09-28,1214,0.62
