sale_id,item_id,warehouse_id,sale_date,quantity_sold,unit_price
SALE-0002203,PROD-00482,WH-IN-0432,2024-09-24,30,1269.98
SALE-0002204,PROD-00639,WH-IN-0809,2025-07-06,92,300.53
SALE-0002205,PROD-00698,WH-IN-0909,2025-04-19,26,5544.86
SALE-0002206,PROD-00529,WH-IN-0199,2025-07-05,29,1946.83
SALE-0002207,PROD-00348,WH-IN-0709,2024-10-03,66,7377.22
SALE-0002208,PROD-00285,WH-IN-0375,2024-10-07,92,8566.82
SALE-0002209,PROD-00399,WH-IN-0283,2025-05-29,25,12028.58
SALE-0002210,PROD-00049,WH-IN-0052,2025-06-11,61,2106.26
SALE-0002211,PROD-00291,WH-IN-0110,2025-07-19,59,9720.75
SALE-0002212,PROD-00813,WH-IN-0587,2024-09-03,65,5401.97
SALE-0002213,PROD-00909,WH-IN-0923,2024-10-22,8,4169.63
SALE-0002214,PROD-00191,WH-IN-0195,2024-10-23,31,8676.99
SALE-0002215,PROD-00886,WH-IN-0995,2025-03-23,69,3031.0
SALE-0002216,PROD-00809,WH-IN-0972,2025-08-29,71,1238.43
SALE-0002217,PROD-00810,WH-IN-0831,2025-07-01,68,2021.5
SALE-0002218,PROD-00279,WH-IN-0820,2025-06-16,90,3407.96
SALE-0002219,PROD-00832,WH-IN-0074,2025-01-29,69,8779.19
SALE-0002220,PROD-00626,WH-IN-0014,2025-07-30,46,6283.83
SALE-0002221,PROD-00347,WH-IN-0409,2024-12-03,69,5467.43
SALE-0002222,PROD-00863,WH-IN-0604,2024-12-21,23,10240.79
SALE-0002223,PROD-00355,WH-IN-0080,2025-06-12,10,6266.97
SALE-0002224,PROD-00675,WH-IN-0064,2024-12-07,14,1877.33
SALE-0002225,PROD-00531,WH-IN-0460,2024-11-27,61,807.16
SALE-0002226,PROD-00834,WH-IN-0838,2024-08-29,46,5513.64
SALE-0002227,PROD-00981,WH-IN-0302,2025-01-10,3,877.44
SALE-0002228,PROD-00811,WH-IN-0589,2025-07-11,43,11452.7
SALE-0002229,PROD-00105,WH-IN-0897,2024-11-01,92,6498.85
SALE-0002230,PROD-00624,WH-IN-0067,2025-04-19,50,10823.12
SALE-0002231,PROD-00452,WH-IN-0995,2025-06-01,23,9955.55
SALE-0002232,PROD-00914,WH-IN-0213,2025-05-06,21,886.97
SALE-0002233,PROD-00805,WH-IN-0137,2025-06-11,21,767.43
SALE-0002234,PROD-00444,WH-IN-0467,2025-07-08,59,654.67
SALE-0002235,PROD-00755,WH-IN-0826,2024-11-09,47,10692.98
SALE-0002236,PROD-00095,WH-IN-0360,2024-11-09,27,5947.74
SALE-0002237,PROD-00613,WH-IN-0322,2025-03-15,15,3186.87
SALE-0002238,PROD-00199,WH-IN-0718,2025-05-30,93,11859.43
SALE-0002239,PROD-00367,WH-IN-0373,2025-03-05,32,750.15
SALE-0002240,PROD-00604,WH-IN-0816,2024-09-03,50,1350.05
SALE-0002241,PROD-00625,WH-IN-0816,2024-11-27,74,5493.19
SALE-0002242,PROD-00079,WH-IN-0747,2025-02-22,51,5140.88
SALE-0002243,PROD-00194,WH-IN-0241,2025-04-25,6,16.35
SALE-0002244,PROD-00257,WH-IN-0319,2024-10-10,26,4422.6
SALE-0002245,PROD-00758,WH-IN-0184,2025-07-20,11,12249.12
SALE-0002246,PROD-00071,WH-IN-0249,2025-08-04,71,4468.39
SALE-0002247,PROD-00112,WH-IN-0630,2025-08-25,72,1743.59
SALE-0002248,PROD-00236,WH-IN-0213,2025-06-21,39,2736.01
SALE-0002249,PROD-00408,WH-IN-0730,2025-01-28,71,4627.31
SALE-0002250,PROD-00042,WH-IN-0205,2025-03-04,60,3173.49
SALE-0002251,PROD-00144,WH-IN-0930,2025-01-11,62,98.79
SALE-0002252,PROD-00696,WH-IN-0701,2025-05-08,66,5298.77
SALE-0002253,PROD-00333,WH-IN-0526,2025-05-15,16,6079.55
SALE-0002254,PROD-00777,WH-IN-0969,2025-06-30,45,5779.91
SALE-0002255,PROD-00507,WH-IN-0342,2024-12-01,98,3581.69
SALE-0002256,PROD-01000,WH-IN-0524,2024-09-19,83,3968.0
SALE-0002257,PROD-00846,WH-IN-0351,2025-02-13,10,2651.87
SALE-0002258,PROD-00028,WH-IN-0168,2024-10-14,79,7157.97
SALE-0002259,PROD-00744,WH-IN-0112,2025-05-28,64,11971.85
SALE-0002260,PROD-00895,WH-IN-0226,2025-06-13,38,11042.08
SALE-0002261,PROD-00824,WH-IN-0626,2024-09-10,81,3829.37
SALE-0002262,PROD-00375,WH-IN-0654,2024-10-07,68,295.52
SALE-0002263,PROD-00250,WH-IN-0251,2025-02-15,72,4932.61
SALE-0002264,PROD-00569,WH-IN-0693,2024-11-04,53,778.23
SALE-0002265,PROD-00842,WH-IN-0808,2025-08-21,68,4046.38
SALE-0002266,PROD-00790,WH-IN-0808,2025-06-22,33,4525.16
SALE-0002267,PROD-00959,WH-IN-0846,2025-03-25,91,105.11
SALE-0002268,PROD-00850,WH-IN-0684,2025-06-23,80,10964.33
SALE-0002269,PROD-00837,WH-IN-0518,2025-07-13,75,7225.86
SALE-0002270,PROD-00917,WH-IN-0708,2024-08-31,4,5427.33
SALE-0002271,PROD-00556,WH-IN-0199,2024-10-08,27,814.52
SALE-0002272,PROD-00766,WH-IN-0361,2025-01-31,1,1927.36
SALE-0002273,PROD-00404,WH-IN-0664,2025-04-22,94,5405.3
SALE-0002274,PROD-00807,WH-IN-0313,2024-12-19,61,9756.46
SALE-0002275,PROD-00701,WH-IN-0751,2025-03-19,21,6874.73
SALE-0002276,PROD-00314,WH-IN-0614,2025-01-17,85,3009.43
SALE-0002277,PROD-00966,WH-IN-0301,2024-12-29,19,4924.08
SALE-0002278,PROD-00557,WH-IN-0117,2025-04-27,90,6855.21
SALE-0002279,PROD-00997,WH-IN-0630,2025-05-08,94,5912.81
SALE-0002280,PROD-00396,WH-IN-0678,2025-04-27,18,13751.14
SALE-0002281,PROD-00526,WH-IN-0757,2025-05-17,16,4535.9
SALE-0002282,PROD-00807,WH-IN-0711,2024-10-24,11,6644.45
SALE-0002283,PROD-00021,WH-IN-0704,2025-03-10,8,3844.24
SALE-0002284,PROD-00816,WH-IN-0468,2024-10-21,23,6070.84
SALE-0002285,PROD-00430,WH-IN-0933,2025-04-12,90,1349.56
SALE-0002286,PROD-00586,WH-IN-0863,2025-08-14,96,8358.58
SALE-0002287,PROD-00755,WH-IN-0733,2024-12-22,29,7281.07
SALE-0002288,PROD-00438,WH-IN-0747,2025-01-10,2,841.2
SALE-0002289,PROD-00007,WH-IN-0366,2025-04-03,33,617.47
SALE-0002290,PROD-00758,WH-IN-0921,2025-06-10,88,11751.57
SALE-0002291,PROD-00230,WH-IN-0092,2025-04-14,45,3487.95
SALE-0002292,PROD-00624,WH-IN-0616,2025-03-28,84,10988.85
SALE-0002293,PROD-00683,WH-IN-0294,2024-10-16,7,8526.52
SALE-0002294,PROD-00046,WH-IN-0804,2024-12-19,63,7464.99
SALE-0002295,PROD-00956,WH-IN-0866,2024-10-27,40,2980.21
SALE-0002296,PROD-00234,WH-IN-0190,2024-09-13,86,1143.92
SALE-0002297,PROD-00852,WH-IN-0584,2025-08-11,47,5675.7
SALE-0002298,PROD-00424,WH-IN-0287,2025-05-28,65,1744.13
SALE-0002299,PROD-00372,WH-IN-0135,2025-08-11,89,5469.51
SALE-0002300,PROD-00591,WH-IN-0222,2025-01-31,21,4916.32
SALE-0002301,PROD-00792,WH-IN-0431,2025-08-24,4,3860.66
SALE-0002302,PROD-00999,WH-IN-0989,2024-11-05,12,8483.08
SALE-0002303,PROD-00451,WH-IN-0875,2025-03-26,37,808.37
SALE-0002304,PROD-00457,WH-IN-0432,2024-12-24,1,3768.0
SALE-0002305,PROD-00812,WH-IN-0753,2025-08-08,22,7182.0
SALE-0002306,PROD-00696,WH-IN-0711,2025-03-16,19,3605.2
SALE-0002307,PROD-00264,WH-IN-0871,2025-06-22,99,6559.15
SALE-0002308,PROD-00737,WH-IN-0388,2025-05-07,80,2356.7
SALE-0002309,PROD-00404,WH-IN-0992,2024-09-06,52,7012.38
SALE-0002310,PROD-00952,WH-IN-0450,2025-08-27,86,12476.19
SALE-0002311,PROD-00171,WH-IN-0382,2025-07-16,24,12702.72
SALE-0002312,PROD-00883,WH-IN-0674,2024-10-17,33,7456.02
SALE-0002313,PROD-00064,WH-IN-0131,2025-02-13,72,1397.04
SALE-0002314,PROD-00261,WH-IN-0866,2025-08-12,93,8538.51
SALE-0002315,PROD-00246,WH-IN-0096,2025-04-27,32,7920.45
SALE-0002316,PROD-00925,WH-IN-0105,2025-05-06,70,154.4
SALE-0002317,PROD-00845,WH-IN-0138,2025-03-18,84,1321.29
SALE-0002318,PROD-00973,WH-IN-0187,2025-01-20,18,8257.36
SALE-0002319,PROD-00940,WH-IN-0463,2025-08-12,76,991.8
SALE-0002320,PROD-00404,WH-IN-0520,2024-09-26,27,5472.89
SALE-0002321,PROD-00723,WH-IN-0624,2025-04-26,89,3547.31
SALE-0002322,PROD-00941,WH-IN-0873,2024-09-30,89,9016.11
SALE-0002323,PROD-00978,WH-IN-0810,2025-06-04,74,12336.23
SALE-0002324,PROD-00881,WH-IN-0679,2025-06-29,26,8091.51
SALE-0002325,PROD-00303,WH-IN-0496,2024-10-23,8,1774.86
SALE-0002326,PROD-00062,WH-IN-0919,2025-08-02,23,71.57
SALE-0002327,PROD-00188,WH-IN-0830,2025-06-23,38,4159.01
SALE-0002328,PROD-00289,WH-IN-0104,2025-05-02,19,4460.06
SALE-0002329,PROD-00445,WH-IN-0478,2024-09-08,62,2081.59
SALE-0002330,PROD-00876,WH-IN-0130,2025-07-14,95,1718.96
SALE-0002331,PROD-00237,WH-IN-0152,2025-06-11,82,5392.26
SALE-0002332,PROD-00253,WH-IN-0265,2024-10-12,53,5404.62
SALE-0002333,PROD-00796,WH-IN-0398,2025-04-26,13,8393.1
SALE-0002334,PROD-00930,WH-IN-0433,2025-03-06,67,4584.04
SALE-0002335,PROD-00676,WH-IN-0394,2024-09-04,15,10968.87
SALE-0002336,PROD-00250,WH-IN-0239,2025-07-31,17,4795.51
SALE-0002337,PROD-00596,WH-IN-0564,2024-11-04,59,2997.88
SALE-0002338,PROD-00160,WH-IN-0001,2024-09-29,64,2425.65
SALE-0002339,PROD-00476,WH-IN-0693,2025-06-18,62,4026.99
SALE-0002340,PROD-00311,WH-IN-0515,2024-10-30,26,13438.3
SALE-0002341,PROD-00179,WH-IN-0064,2025-06-24,92,11570.26
SALE-0002342,PROD-00901,WH-IN-0282,2025-02-24,12,11711.28
SALE-0002343,PROD-00970,WH-IN-0758,2024-12-03,96,4475.03
SALE-0002344,PROD-00220,WH-IN-0663,2024-11-10,43,4167.31
SALE-0002345,PROD-00955,WH-IN-0211,2025-03-17,41,7246.74
SALE-0002346,PROD-00167,WH-IN-0504,2024-11-05,99,6427.56
SALE-0002347,PROD-00517,WH-IN-0277,2025-05-06,62,10194.7
SALE-0002348,PROD-00836,WH-IN-0743,2024-11-12,80,2307.74
SALE-0002349,PROD-00259,WH-IN-0930,2025-03-08,29,1675.16
SALE-0002350,PROD-00769,WH-IN-0986,2025-01-20,23,2829.52
SALE-0002351,PROD-00737,WH-IN-0739,2024-12-12,52,1475.95
SALE-0002352,PROD-00888,WH-IN-0652,2025-03-11,70,8113.37
SALE-0002353,PROD-00936,WH-IN-0902,2024-12-01,56,634.4
SALE-0002354,PROD-00167,WH-IN-0608,2025-03-24,4,6968.18
SALE-0002355,PROD-00861,WH-IN-0985,2025-01-03,82,5454.4
SALE-0002356,PROD-00913,WH-IN-0027,2025-05-22,55,11401.9
SALE-0002357,PROD-00170,WH-IN-0126,2025-05-03,28,4976.66
SALE-0002358,PROD-00943,WH-IN-0193,2025-02-16,16,14493.01
SALE-0002359,PROD-00107,WH-IN-0626,2025-01-23,32,2545.76
SALE-0002360,PROD-00442,WH-IN-0141,2025-05-26,60,7903.84
SALE-0002361,PROD-00463,WH-IN-0342,2024-11-22,90,3998.5
SALE-0002362,PROD-00997,WH-IN-0585,2025-05-28,59,5903.95
SALE-0002363,PROD-00912,WH-IN-0830,2025-05-15,67,3183.01
SALE-0002364,PROD-00510,WH-IN-0060,2025-05-27,15,6558.01
SALE-0002365,PROD-00260,WH-IN-0965,2024-12-20,19,7889.37
SALE-0002366,PROD-00574,WH-IN-0312,2025-07-07,72,10124.25
SALE-0002367,PROD-00156,WH-IN-0481,2024-12-18,85,4665.68
SALE-0002368,PROD-00598,WH-IN-0698,2024-12-20,92,6691.51
SALE-0002369,PROD-00917,WH-IN-0593,2025-03-26,34,7731.5
SALE-0002370,PROD-00301,WH-IN-0274,2024-12-13,79,2861.5
SALE-0002371,PROD-00220,WH-IN-0354,2025-04-26,54,3532.75
SALE-0002372,PROD-00274,WH-IN-0683,2024-09-16,3,5592.91
SALE-0002373,PROD-00392,WH-IN-0399,2025-05-06,42,3043.63
SALE-0002374,PROD-00314,WH-IN-0522,2025-04-01,97,3153.41
SALE-0002375,PROD-00017,WH-IN-0573,2025-08-07,54,1992.74
SALE-0002376,PROD-00767,WH-IN-0167,2024-10-27,58,2567.99
SALE-0002377,PROD-00220,WH-IN-0635,2025-04-27,27,2867.14
SALE-0002378,PROD-00371,WH-IN-0530,2025-02-25,48,1862.39
SALE-0002379,PROD-00363,WH-IN-0437,2025-01-14,5,9000.42
SALE-0002380,PROD-00608,WH-IN-0498,2025-05-10,54,10320.14
SALE-0002381,PROD-00911,WH-IN-0386,2025-06-11,81,1393.97
SALE-0002382,PROD-00581,WH-IN-0271,2025-03-13,25,9568.7
SALE-0002383,PROD-00635,WH-IN-0677,2025-05-12,21,12215.54
SALE-0002384,PROD-00755,WH-IN-0923,2025-07-22,63,9832.98
SALE-0002385,PROD-00164,WH-IN-1000,2024-11-20,61,8687.78
SALE-0002386,PROD-00359,WH-IN-0393,2024-11-27,44,5832.92
SALE-0002387,PROD-00303,WH-IN-0728,2024-12-30,61,1233.82
SALE-0002388,PROD-00322,WH-IN-0846,2025-01-12,69,13398.99
SALE-0002389,PROD-00630,WH-IN-0122,2025-03-25,40,2988.24
SALE-0002390,PROD-00268,WH-IN-0872,2024-09-27,6,10979.1
SALE-0002391,PROD-00672,WH-IN-0251,2024-11-06,96,280.18
SALE-0002392,PROD-00519,WH-IN-0277,2024-11-07,79,5646.71
SALE-0002393,PROD-00148,WH-IN-0933,2025-07-21,18,7605.97
SALE-0002394,PROD-00055,WH-IN-0517,2024-11-22,67,2547.16
SALE-0002395,PROD-00339,WH-IN-0337,2024-09-11,28,8655.34
SALE-0002396,PROD-00903,WH-IN-0369,2024-10-21,43,5366.11
SALE-0002397,PROD-00008,WH-IN-0615,2024-11-10,96,608.92
SALE-0002398,PROD-00625,WH-IN-0220,2024-12-18,23,4107.03
SALE-0002399,PROD-00089,WH-IN-0351,2025-04-15,58,10738.26
SALE-0002400,PROD-00732,WH-IN-0884,2024-09-19,23,1441.42
SALE-0002401,PROD-00684,WH-IN-0166,2025-03-05,88,5621.53
SALE-0002402,PROD-00166,WH-IN-0022,2024-09-22,79,10986.64
SALE-0002403,PROD-00525,WH-IN-0775,2025-03-11,75,6160.08
SALE-0002404,PROD-00883,WH-IN-0701,2025-07-11,73,6423.38
SALE-0002405,PROD-00355,WH-IN-0237,2025-04-03,11,4926.71
SALE-0002406,PROD-00942,WH-IN-0130,2025-03-22,97,8693.86
SALE-0002407,PROD-00086,WH-IN-0200,2024-10-19,22,7570.62
SALE-0002408,PROD-00624,WH-IN-0357,2024-12-19,78,9537.71
SALE-0002409,PROD-00491,WH-IN-0454,2025-07-07,18,2376.03
SALE-0002410,PROD-00380,WH-IN-0546,2025-08-22,74,230.64
SALE-0002411,PROD-00500,WH-IN-0382,2024-10-27,15,5853.3
SALE-0002412,PROD-00931,WH-IN-0576,2024-10-23,38,9346.13
SALE-0002413,PROD-00078,WH-IN-0341,2024-12-18,83,6919.87
SALE-0002414,PROD-00838,WH-IN-0730,2024-09-12,10,3821.8
SALE-0002415,PROD-00627,WH-IN-0598,2025-04-29,13,606.18
SALE-0002416,PROD-00948,WH-IN-0142,2024-10-31,91,2442.05
SALE-0002417,PROD-00442,WH-IN-0903,2025-06-14,4,8430.99
SALE-0002418,PROD-00514,WH-IN-0295,2025-02-25,67,5261.72
SALE-0002419,PROD-00898,WH-IN-0888,2025-08-27,56,2561.74
SALE-0002420,PROD-00625,WH-IN-0721,2025-03-19,67,4282.12
SALE-0002421,PROD-00191,WH-IN-0285,2025-04-06,4,6907.62
SALE-0002422,PROD-00681,WH-IN-0263,2025-04-18,48,4880.09
SALE-0002423,PROD-00547,WH-IN-0746,2024-12-28,68,4973.56
SALE-0002424,PROD-00809,WH-IN-0189,2025-04-03,64,1085.76
SALE-0002425,PROD-00742,WH-IN-0965,2025-02-09,13,9883.39
SALE-0002426,PROD-00011,WH-IN-0615,2025-03-15,16,5147.54
SALE-0002427,PROD-00392,WH-IN-0996,2025-07-19,89,2229.5
SALE-0002428,PROD-00853,WH-IN-0043,2024-09-15,100,3700.97
SALE-0002429,PROD-00246,WH-IN-0621,2025-06-16,32,9316.11
SALE-0002430,PROD-00970,WH-IN-0544,2024-09-09,80,5002.39
SALE-0002431,PROD-00226,WH-IN-0456,2025-03-10,87,3782.11
SALE-0002432,PROD-00642,WH-IN-0154,2025-01-20,34,2711.82
SALE-0002433,PROD-00346,WH-IN-0722,2025-05-27,12,1188.22
SALE-0002434,PROD-00232,WH-IN-0983,2025-07-07,81,6668.02
SALE-0002435,PROD-00895,WH-IN-0417,2024-12-18,36,10242.7
SALE-0002436,PROD-00099,WH-IN-0110,2025-03-13,79,6133.79
SALE-0002437,PROD-00817,WH-IN-0066,2024-09-05,72,8714.48
SALE-0002438,PROD-00651,WH-IN-0907,2025-01-09,32,3873.7
SALE-0002439,PROD-00427,WH-IN-0506,2025-01-17,75,6700.87
SALE-0002440,PROD-00136,WH-IN-0251,2025-07-16,3,4427.94
SALE-0002441,PROD-00612,WH-IN-0969,2024-10-31,7,1220.27
SALE-0002442,PROD-00020,WH-IN-0805,2025-05-27,85,5170.64
SALE-0002443,PROD-00526,WH-IN-0566,2025-02-16,55,2879.76
SALE-0002444,PROD-00859,WH-IN-0404,2025-04-23,1,1237.02
SALE-0002445,PROD-00355,WH-IN-0116,2024-09-16,88,3218.97
SALE-0002446,PROD-00302,WH-IN-0199,2024-10-03,22,1886.69
SALE-0002447,PROD-00165,WH-IN-0720,2025-03-12,52,2531.6
SALE-0002448,PROD-00125,WH-IN-0716,2025-03-19,10,11095.37
SALE-0002449,PROD-00211,WH-IN-0537,2025-02-11,8,3324.77
SALE-0002450,PROD-00090,WH-IN-0894,2025-07-11,5,3195.02
SALE-0002451,PROD-00302,WH-IN-0342,2025-04-22,17,3594.58
SALE-0002452,PROD-00863,WH-IN-0094,2024-09-11,65,12052.74
SALE-0002453,PROD-00053,WH-IN-0511,2024-11-24,53,5403.75
SALE-0002454,PROD-00729,WH-IN-0716,2025-01-09,52,7067.22
SALE-0002455,PROD-00487,WH-IN-0500,2025-05-08,42,5818.13
SALE-0002456,PROD-00428,WH-IN-0670,2025-03-05,38,7268.57
SALE-0002457,PROD-00410,WH-IN-0738,2025-03-29,32,1743.97
SALE-0002458,PROD-00068,WH-IN-0520,2025-04-19,83,8261.8
SALE-0002459,PROD-00523,WH-IN-0151,2025-06-12,17,8725.9
SALE-0002460,PROD-00689,WH-IN-0660,2025-01-30,69,2557.61
SALE-0002461,PROD-00237,WH-IN-0014,2025-07-06,10,10030.35
SALE-0002462,PROD-00128,WH-IN-0912,2024-12-24,35,1201.37
SALE-0002463,PROD-00614,WH-IN-0733,2025-02-16,74,9399.05
SALE-0002464,PROD-00309,WH-IN-0349,2025-07-20,88,6142.54
SALE-0002465,PROD-00683,WH-IN-0519,2024-12-16,97,9284.63
SALE-0002466,PROD-00458,WH-IN-0771,2025-02-22,25,2516.2
SALE-0002467,PROD-00625,WH-IN-0772,2024-12-26,87,3914.27
SALE-0002468,PROD-00392,WH-IN-0185,2025-05-19,16,3282.94
SALE-0002469,PROD-00862,WH-IN-0752,2024-11-11,71,1166.6
SALE-0002470,PROD-00210,WH-IN-0374,2025-04-17,92,9434.54
SALE-0002471,PROD-00814,WH-IN-0497,2025-05-09,44,1922.81
SALE-0002472,PROD-00863,WH-IN-0456,2025-03-30,35,11212.45
SALE-0002473,PROD-00448,WH-IN-0064,2024-12-02,51,11314.95
SALE-0002474,PROD-00811,WH-IN-0476,2025-03-24,44,8712.56
SALE-0002475,PROD-00862,WH-IN-0228,2025-06-17,44,1770.38
SALE-0002476,PROD-00139,WH-IN-0668,2025-01-17,79,6962.81
SALE-0002477,PROD-00882,WH-IN-0576,2025-05-15,62,2150.07
SALE-0002478,PROD-00873,WH-IN-0341,2025-05-18,75,3968.23
SALE-0002479,PROD-00463,WH-IN-0956,2025-04-06,3,4907.05
SALE-0002480,PROD-00820,WH-IN-0063,2024-09-09,23,4561.12
SALE-0002481,PROD-00166,WH-IN-0621,2024-09-17,48,10736.5
SALE-0002482,PROD-00892,WH-IN-0573,2024-10-30,39,11525.71
SALE-0002483,PROD-00657,WH-IN-0857,2025-05-05,8,10890.15
SALE-0002484,PROD-00482,WH-IN-0245,2024-10-23,98,1547.25
SALE-0002485,PROD-00793,WH-IN-0740,2025-01-27,95,2053.75
SALE-0002486,PROD-00519,WH-IN-0900,2025-06-27,26,4170.82
SALE-0002487,PROD-00481,WH-IN-0926,2025-05-06,38,5765.18
SALE-0002488,PROD-00306,WH-IN-0744,2025-01-18,36,2021.43
SALE-0002489,PROD-00268,WH-IN-0400,2024-12-09,54,5975.65
SALE-0002490,PROD-00615,WH-IN-0535,2024-10-13,71,3188.02
SALE-0002491,PROD-00724,WH-IN-0329,2025-06-19,25,8640.69
SALE-0002492,PROD-00641,WH-IN-0198,2025-06-12,27,9231.92
SALE-0002493,PROD-00165,WH-IN-0401,2024-11-28,1,4538.27
SALE-0002494,PROD-00172,WH-IN-0995,2025-03-11,88,339.65
SALE-0002495,PROD-00010,WH-IN-0550,2024-11-21,94,5439.45
SALE-0002496,PROD-00620,WH-IN-0127,2024-12-12,62,7764.31
SALE-0002497,PROD-00822,WH-IN-0883,2024-09-01,71,140.09
SALE-0002498,PROD-00064,WH-IN-0523,2025-07-02,24,2013.82
SALE-0002499,PROD-00104,WH-IN-0089,2025-07-30,6,6215.14
SALE-0002500,PROD-00104,WH-IN-0748,2025-01-31,14,6320.31
SALE-0002501,PROD-00710,WH-IN-0429,2025-05-18,40,9012.56
SALE-0002502,PROD-00874,WH-IN-0521,2025-04-14,17,10068.66
SALE-0002503,PROD-00655,WH-IN-0897,2025-07-28,15,4161.49
SALE-0002504,PROD-00791,WH-IN-0820,2024-11-18,62,3318.74
SALE-0002505,PROD-00438,WH-IN-0581,2025-04-16,17,607.36
SALE-0002506,PROD-00252,WH-IN-0373,2025-04-01,90,2633.5
SALE-0002507,PROD-00608,WH-IN-0481,2025-06-10,69,10195.39
SALE-0002508,PROD-00864,WH-IN-0532,2025-07-20,10,2821.21
SALE-0002509,PROD-00095,WH-IN-0342,2025-01-23,39,4628.52
SALE-0002510,PROD-00680,WH-IN-0888,2024-11-26,73,6955.57
SALE-0002511,PROD-00002,WH-IN-0247,2024-12-27,85,4183.23
SALE-0002512,PROD-00188,WH-IN-0116,2025-01-20,17,6625.52
SALE-0002513,PROD-00099,WH-IN-0016,2025-02-03,55,5615.52
SALE-0002514,PROD-00092,WH-IN-0845,2025-05-06,8,6333.47
SALE-0002515,PROD-00631,WH-IN-0207,2024-11-19,42,10494.55
SALE-0002516,PROD-00376,WH-IN-0998,2025-08-05,60,439.44
SALE-0002517,PROD-00427,WH-IN-0076,2024-10-03,41,11160.26
SALE-0002518,PROD-00079,WH-IN-0659,2025-05-10,24,4326.2
SALE-0002519,PROD-00580,WH-IN-0933,2024-10-29,91,3349.09
SALE-0002520,PROD-00297,WH-IN-0769,2025-07-30,19,3475.18
SALE-0002521,PROD-00848,WH-IN-0347,2025-07-28,37,10037.28
SALE-0002522,PROD-00496,WH-IN-0401,2025-04-11,55,1317.31
SALE-0002523,PROD-00082,WH-IN-0928,2025-04-17,2,14156.02
SALE-0002524,PROD-00716,WH-IN-0089,2024-12-07,7,6796.27
SALE-0002525,PROD-00202,WH-IN-0524,2025-07-02,54,9211.07
SALE-0002526,PROD-00414,WH-IN-0043,2025-07-18,42,5448.39
SALE-0002527,PROD-00139,WH-IN-0619,2025-08-28,100,7774.49
SALE-0002528,PROD-00868,WH-IN-0587,2025-08-23,9,3628.51
SALE-0002529,PROD-00758,WH-IN-0847,2025-03-11,43,7216.44
SALE-0002530,PROD-00049,WH-IN-0080,2024-11-03,40,2315.08
SALE-0002531,PROD-00048,WH-IN-0016,2025-07-11,60,7555.65
SALE-0002532,PROD-00670,WH-IN-0525,2025-08-02,74,12631.78
SALE-0002533,PROD-00098,WH-IN-0728,2024-10-15,24,3437.17
SALE-0002534,PROD-00324,WH-IN-0919,2025-06-16,78,6774.86
SALE-0002535,PROD-00554,WH-IN-0322,2025-03-17,21,9125.77
SALE-0002536,PROD-00303,WH-IN-0841,2024-10-25,86,1704.45
SALE-0002537,PROD-00182,WH-IN-0517,2024-11-04,37,9118.05
SALE-0002538,PROD-00617,WH-IN-0719,2025-04-21,88,3976.07
SALE-0002539,PROD-00203,WH-IN-0525,2024-10-25,22,8831.75
SALE-0002540,PROD-00297,WH-IN-0768,2025-03-15,68,4843.18
SALE-0002541,PROD-00306,WH-IN-0372,2025-06-15,79,2550.74
SALE-0002542,PROD-00127,WH-IN-0901,2025-08-26,54,1306.87
SALE-0002543,PROD-00978,WH-IN-0695,2025-06-15,43,11969.69
SALE-0002544,PROD-00657,WH-IN-0193,2024-12-18,29,8680.94
SALE-0002545,PROD-00315,WH-IN-0471,2025-05-08,78,1001.5
SALE-0002546,PROD-00978,WH-IN-0363,2025-05-09,66,12041.06
SALE-0002547,PROD-00586,WH-IN-0358,2025-08-21,15,9892.99
SALE-0002548,PROD-00231,WH-IN-0872,2025-02-12,74,6230.89
SALE-0002549,PROD-00634,WH-IN-0905,2024-09-21,38,1800.74
SALE-0002550,PROD-00874,WH-IN-0867,2024-12-27,50,7614.32
SALE-0002551,PROD-00886,WH-IN-0148,2024-09-02,3,3716.07
SALE-0002552,PROD-00336,WH-IN-0218,2025-05-15,8,929.45
SALE-0002553,PROD-00666,WH-IN-0783,2024-09-12,78,5108.3
SALE-0002554,PROD-00279,WH-IN-0023,2025-04-11,60,3515.6
SALE-0002555,PROD-00324,WH-IN-0874,2025-06-16,36,6140.46
SALE-0002556,PROD-00253,WH-IN-0147,2025-02-22,18,5949.31
SALE-0002557,PROD-00955,WH-IN-0624,2025-06-19,36,5461.22
SALE-0002558,PROD-00105,WH-IN-0648,2025-03-08,8,3509.03
SALE-0002559,PROD-00999,WH-IN-0822,2024-12-02,82,6010.72
SALE-0002560,PROD-00460,WH-IN-0004,2025-07-30,13,5970.1
SALE-0002561,PROD-00644,WH-IN-0351,2024-09-05,99,842.88
SALE-0002562,PROD-00451,WH-IN-0038,2024-11-07,19,1193.53
SALE-0002563,PROD-00912,WH-IN-0522,2025-07-22,28,5334.64
SALE-0002564,PROD-00059,WH-IN-0054,2025-07-25,64,8887.83
SALE-0002565,PROD-00180,WH-IN-0117,2025-06-17,75,10845.08
SALE-0002566,PROD-00038,WH-IN-0714,2024-11-13,8,8057.63
SALE-0002567,PROD-00722,WH-IN-0733,2025-03-01,86,11338.13
SALE-0002568,PROD-00265,WH-IN-0555,2025-04-01,68,9871.11
SALE-0002569,PROD-00665,WH-IN-0898,2024-09-08,64,8094.72
SALE-0002570,PROD-00331,WH-IN-0760,2025-03-04,77,829.31
