confirmation_id,item_id,quantity,source_warehouse_id,destination_warehouse_id,schedule_date,estimated_arrival_date,status
RSTK-000690,PROD-00307,192,WH-IN-0502,WH-IN-0001,2025-08-31 19:59:12,2025-09-05 19:59:12,In Transit
RSTK-000691,PROD-00339,81,WH-IN-0956,WH-IN-0759,2025-09-02 19:59:12,2025-09-10 19:59:12,In Transit
RSTK-000692,PROD-00524,988,WH-IN-0744,WH-IN-0608,2025-09-11 19:59:12,2025-09-12 19:59:12,Cancelled
RSTK-000693,PROD-00764,707,WH-IN-0261,WH-IN-0263,2025-09-11 19:59:12,2025-09-18 19:59:12,Delivered
RSTK-000694,PROD-00924,557,WH-IN-0389,WH-IN-0105,2025-09-07 19:59:12,2025-09-13 19:59:12,Delivered
RSTK-000695,PROD-00447,341,WH-IN-0875,WH-IN-0825,2025-09-09 19:59:12,2025-09-16 19:59:12,In Transit
RSTK-000696,PROD-00826,467,WH-IN-0942,WH-IN-0575,2025-08-31 19:59:12,2025-09-06 19:59:12,Scheduled
RSTK-000697,PROD-00483,574,WH-IN-0329,WH-IN-0862,2025-09-03 19:59:12,2025-09-12 19:59:12,Scheduled
RSTK-000698,PROD-00399,238,WH-IN-0229,WH-IN-0902,2025-09-05 19:59:12,2025-09-11 19:59:12,Scheduled
RSTK-000699,PROD-00248,201,WH-IN-0343,WH-IN-0831,2025-09-06 19:59:12,2025-09-12 19:59:12,Cancelled
RSTK-000700,PROD-00223,739,WH-IN-0139,WH-IN-0672,2025-09-07 19:59:12,2025-09-17 19:59:12,Scheduled
RSTK-000701,PROD-00872,522,WH-IN-0123,WH-IN-0323,2025-09-06 19:59:12,2025-09-09 19:59:12,Cancelled
RSTK-000702,PROD-00817,766,WH-IN-0461,WH-IN-0979,2025-09-10 19:59:12,2025-09-11 19:59:12,Delivered
RSTK-000703,PROD-00062,420,WH-IN-0281,WH-IN-0423,2025-09-09 19:59:12,2025-09-14 19:59:12,In Transit
RSTK-000704,PROD-00991,143,WH-IN-0048,WH-IN-0731,2025-09-04 19:59:12,2025-09-12 19:59:12,Scheduled
RSTK-000705,PROD-00764,504,WH-IN-0145,WH-IN-0625,2025-09-05 19:59:12,2025-09-08 19:59:12,Scheduled
RSTK-000706,PROD-00811,280,WH-IN-0605,WH-IN-0963,2025-08-30 19:59:12,2025-09-05 19:59:12,In Transit
RSTK-000707,PROD-00469,99,WH-IN-0603,WH-IN-0749,2025-09-10 19:59:12,2025-09-11 19:59:12,Delivered
RSTK-000708,PROD-00067,902,WH-IN-0102,WH-IN-0598,2025-09-12 19:59:12,2025-09-13 19:59:12,Scheduled
RSTK-000709,PROD-00386,216,WH-IN-0646,WH-IN-0709,2025-09-10 19:59:12,2025-09-20 19:59:12,Cancelled
RSTK-000710,PROD-00486,255,WH-IN-0483,WH-IN-0886,2025-09-02 19:59:12,2025-09-03 19:59:12,In Transit
RSTK-000711,PROD-00472,789,WH-IN-0925,WH-IN-0861,2025-09-02 19:59:12,2025-09-05 19:59:12,Delivered
RSTK-000712,PROD-00154,179,WH-IN-0292,WH-IN-0947,2025-09-04 19:59:12,2025-09-13 19:59:12,In Transit
RSTK-000713,PROD-00058,786,WH-IN-0344,WH-IN-0856,2025-09-04 19:59:12,2025-09-13 19:59:12,In Transit
RSTK-000714,PROD-00263,336,WH-IN-0612,WH-IN-0260,2025-09-01 19:59:12,2025-09-11 19:59:12,In Transit
RSTK-000715,PROD-00372,849,WH-IN-0717,WH-IN-0738,2025-09-09 19:59:12,2025-09-14 19:59:12,In Transit
RSTK-000716,PROD-00131,400,WH-IN-0433,WH-IN-0961,2025-09-11 19:59:12,2025-09-13 19:59:12,Cancelled
RSTK-000717,PROD-00718,810,WH-IN-0553,WH-IN-0377,2025-08-31 19:59:12,2025-09-09 19:59:12,Scheduled
RSTK-000718,PROD-00899,508,WH-IN-0821,WH-IN-0154,2025-09-03 19:59:12,2025-09-08 19:59:12,Delivered
RSTK-000719,PROD-00511,994,WH-IN-0753,WH-IN-0561,2025-09-05 19:59:12,2025-09-08 19:59:12,Delivered
RSTK-000720,PROD-00885,338,WH-IN-0830,WH-IN-0566,2025-09-08 19:59:12,2025-09-18 19:59:12,Delivered
RSTK-000721,PROD-00121,526,WH-IN-0020,WH-IN-0842,2025-09-05 19:59:12,2025-09-11 19:59:12,Delivered
RSTK-000722,PROD-00721,957,WH-IN-0427,WH-IN-0285,2025-09-05 19:59:12,2025-09-08 19:59:12,Cancelled
RSTK-000723,PROD-00110,300,WH-IN-0410,WH-IN-0468,2025-08-30 19:59:12,2025-09-02 19:59:12,Scheduled
RSTK-000724,PROD-00392,951,WH-IN-0313,WH-IN-0077,2025-08-30 19:59:12,2025-09-04 19:59:12,Scheduled
RSTK-000725,PROD-00635,212,WH-IN-0624,WH-IN-0201,2025-09-05 19:59:12,2025-09-09 19:59:12,Scheduled
RSTK-000726,PROD-00480,925,WH-IN-0457,WH-IN-0156,2025-09-02 19:59:12,2025-09-12 19:59:12,Delivered
RSTK-000727,PROD-00069,217,WH-IN-0084,WH-IN-0526,2025-09-07 19:59:12,2025-09-16 19:59:12,Delivered
RSTK-000728,PROD-00426,83,WH-IN-0442,WH-IN-0270,2025-09-03 19:59:12,2025-09-04 19:59:12,Delivered
RSTK-000729,PROD-00030,427,WH-IN-0838,WH-IN-0208,2025-09-06 19:59:12,2025-09-15 19:59:12,Cancelled
RSTK-000730,PROD-00840,59,WH-IN-0445,WH-IN-0085,2025-09-12 19:59:12,2025-09-19 19:59:12,Scheduled
RSTK-000731,PROD-00804,650,WH-IN-0377,WH-IN-0936,2025-09-08 19:59:12,2025-09-15 19:59:12,Delivered
RSTK-000732,PROD-00276,114,WH-IN-0620,WH-IN-0178,2025-09-10 19:59:12,2025-09-11 19:59:12,Delivered
RSTK-000733,PROD-00989,150,WH-IN-0838,WH-IN-0786,2025-08-30 19:59:12,2025-09-01 19:59:12,In Transit
RSTK-000734,PROD-00820,281,WH-IN-0363,WH-IN-0905,2025-09-05 19:59:12,2025-09-08 19:59:12,Scheduled
RSTK-000735,PROD-00816,945,WH-IN-0267,WH-IN-0662,2025-09-04 19:59:12,2025-09-05 19:59:12,Cancelled
RSTK-000736,PROD-00339,914,WH-IN-0218,WH-IN-0771,2025-09-09 19:59:12,2025-09-15 19:59:12,In Transit
RSTK-000737,PROD-00863,899,WH-IN-0065,WH-IN-0280,2025-09-09 19:59:12,2025-09-13 19:59:12,Scheduled
RSTK-000738,PROD-00859,553,WH-IN-0784,WH-IN-0465,2025-09-04 19:59:12,2025-09-13 19:59:12,Cancelled
RSTK-000739,PROD-00125,968,WH-IN-0209,WH-IN-0254,2025-09-04 19:59:12,2025-09-08 19:59:12,Delivered
RSTK-000740,PROD-00346,351,WH-IN-0404,WH-IN-0955,2025-09-06 19:59:12,2025-09-12 19:59:12,Delivered
RSTK-000741,PROD-00727,736,WH-IN-0866,WH-IN-0576,2025-09-12 19:59:12,2025-09-15 19:59:12,In Transit
RSTK-000742,PROD-00061,500,WH-IN-0503,WH-IN-0793,2025-09-06 19:59:12,2025-09-15 19:59:12,In Transit
RSTK-000743,PROD-00245,898,WH-IN-0392,WH-IN-0487,2025-08-31 19:59:12,2025-09-07 19:59:12,Delivered
RSTK-000744,PROD-00600,206,WH-IN-0366,WH-IN-0364,2025-09-10 19:59:12,2025-09-11 19:59:12,In Transit
RSTK-000745,PROD-00510,500,WH-IN-0738,WH-IN-0655,2025-08-30 19:59:12,2025-09-05 19:59:12,Cancelled
RSTK-000746,PROD-00750,77,WH-IN-0736,WH-IN-0678,2025-09-06 19:59:12,2025-09-16 19:59:12,Cancelled
RSTK-000747,PROD-00813,826,WH-IN-0626,WH-IN-0047,2025-09-03 19:59:12,2025-09-04 19:59:12,Scheduled
RSTK-000748,PROD-00580,574,WH-IN-0730,WH-IN-0115,2025-09-08 19:59:12,2025-09-09 19:59:12,In Transit
RSTK-000749,PROD-00220,877,WH-IN-0175,WH-IN-0077,2025-08-31 19:59:12,2025-09-02 19:59:12,Delivered
RSTK-000750,PROD-00702,718,WH-IN-0503,WH-IN-0792,2025-08-31 19:59:12,2025-09-09 19:59:12,Cancelled
RSTK-000751,PROD-00477,345,WH-IN-0526,WH-IN-0198,2025-09-02 19:59:12,2025-09-09 19:59:12,Scheduled
RSTK-000752,PROD-00319,356,WH-IN-0389,WH-IN-0289,2025-09-09 19:59:12,2025-09-17 19:59:12,Scheduled
RSTK-000753,PROD-00348,499,WH-IN-0999,WH-IN-0613,2025-09-07 19:59:12,2025-09-11 19:59:12,In Transit
RSTK-000754,PROD-00057,519,WH-IN-0785,WH-IN-0710,2025-09-06 19:59:12,2025-09-08 19:59:12,In Transit
RSTK-000755,PROD-00685,352,WH-IN-0742,WH-IN-0813,2025-09-06 19:59:12,2025-09-15 19:59:12,Delivered
RSTK-000756,PROD-00079,379,WH-IN-0963,WH-IN-0950,2025-09-01 19:59:12,2025-09-05 19:59:12,Scheduled
RSTK-000757,PROD-00524,790,WH-IN-0893,WH-IN-0641,2025-08-30 19:59:12,2025-08-31 19:59:12,Scheduled
RSTK-000758,PROD-00896,311,WH-IN-0732,WH-IN-0746,2025-08-31 19:59:12,2025-09-03 19:59:12,In Transit
RSTK-000759,PROD-00537,329,WH-IN-0685,WH-IN-0788,2025-09-12 19:59:12,2025-09-21 19:59:12,Delivered
RSTK-000760,PROD-00676,173,WH-IN-0797,WH-IN-0649,2025-09-06 19:59:12,2025-09-13 19:59:12,Delivered
RSTK-000761,PROD-00603,364,WH-IN-0593,WH-IN-0077,2025-09-08 19:59:12,2025-09-18 19:59:12,In Transit
RSTK-000762,PROD-00041,696,WH-IN-0247,WH-IN-0987,2025-09-10 19:59:12,2025-09-20 19:59:12,In Transit
RSTK-000763,PROD-00869,860,WH-IN-0080,WH-IN-0928,2025-09-07 19:59:12,2025-09-10 19:59:12,Scheduled
RSTK-000764,PROD-00432,952,WH-IN-0328,WH-IN-0073,2025-09-11 19:59:12,2025-09-19 19:59:12,Cancelled
RSTK-000765,PROD-00345,694,WH-IN-0177,WH-IN-0986,2025-09-03 19:59:12,2025-09-08 19:59:12,In Transit
RSTK-000766,PROD-00579,229,WH-IN-0575,WH-IN-0880,2025-09-05 19:59:12,2025-09-12 19:59:12,In Transit
RSTK-000767,PROD-00851,825,WH-IN-0625,WH-IN-0523,2025-08-30 19:59:12,2025-09-07 19:59:12,In Transit
RSTK-000768,PROD-00960,232,WH-IN-0880,WH-IN-0291,2025-09-10 19:59:12,2025-09-11 19:59:12,Delivered
RSTK-000769,PROD-00072,569,WH-IN-0799,WH-IN-0438,2025-09-04 19:59:12,2025-09-12 19:59:12,Cancelled
RSTK-000770,PROD-00001,326,WH-IN-0960,WH-IN-0422,2025-09-04 19:59:12,2025-09-08 19:59:12,Delivered
RSTK-000771,PROD-00053,73,WH-IN-0136,WH-IN-0890,2025-09-06 19:59:12,2025-09-16 19:59:12,In Transit
RSTK-000772,PROD-00996,374,WH-IN-0699,WH-IN-0372,2025-08-31 19:59:12,2025-09-06 19:59:12,Delivered
RSTK-000773,PROD-00335,536,WH-IN-0615,WH-IN-0017,2025-09-02 19:59:12,2025-09-05 19:59:12,Cancelled
RSTK-000774,PROD-00551,712,WH-IN-0057,WH-IN-0523,2025-09-04 19:59:12,2025-09-10 19:59:12,Cancelled
RSTK-000775,PROD-00828,826,WH-IN-0093,WH-IN-0069,2025-09-06 19:59:12,2025-09-12 19:59:12,Delivered
RSTK-000776,PROD-00027,218,WH-IN-0356,WH-IN-0590,2025-09-07 19:59:12,2025-09-12 19:59:12,Cancelled
RSTK-000777,PROD-00949,523,WH-IN-0367,WH-IN-0577,2025-09-06 19:59:12,2025-09-10 19:59:12,Scheduled
RSTK-000778,PROD-00654,893,WH-IN-0189,WH-IN-0271,2025-09-09 19:59:12,2025-09-13 19:59:12,Scheduled
RSTK-000779,PROD-00269,455,WH-IN-0688,WH-IN-0679,2025-09-02 19:59:12,2025-09-10 19:59:12,In Transit
RSTK-000780,PROD-00828,449,WH-IN-0137,WH-IN-0318,2025-09-03 19:59:12,2025-09-06 19:59:12,Delivered
RSTK-000781,PROD-00779,439,WH-IN-0013,WH-IN-0719,2025-09-04 19:59:12,2025-09-11 19:59:12,Scheduled
RSTK-000782,PROD-00379,147,WH-IN-0950,WH-IN-0874,2025-08-30 19:59:12,2025-08-31 19:59:12,Delivered
RSTK-000783,PROD-00290,318,WH-IN-0658,WH-IN-0082,2025-09-05 19:59:12,2025-09-07 19:59:12,Scheduled
RSTK-000784,PROD-00669,730,WH-IN-0981,WH-IN-0610,2025-09-05 19:59:12,2025-09-08 19:59:12,In Transit
RSTK-000785,PROD-00062,915,WH-IN-0606,WH-IN-0271,2025-08-30 19:59:12,2025-09-02 19:59:12,Scheduled
RSTK-000786,PROD-00411,578,WH-IN-0288,WH-IN-0310,2025-09-10 19:59:12,2025-09-15 19:59:12,Delivered
RSTK-000787,PROD-00841,584,WH-IN-0930,WH-IN-0692,2025-09-05 19:59:12,2025-09-11 19:59:12,Scheduled
RSTK-000788,PROD-00117,948,WH-IN-0120,WH-IN-0725,2025-09-04 19:59:12,2025-09-12 19:59:12,In Transit
RSTK-000789,PROD-00638,552,WH-IN-0624,WH-IN-0495,2025-09-10 19:59:12,2025-09-12 19:59:12,In Transit
RSTK-000790,PROD-00018,392,WH-IN-0771,WH-IN-0893,2025-09-12 19:59:12,2025-09-17 19:59:12,Scheduled
RSTK-000791,PROD-00143,171,WH-IN-0749,WH-IN-0970,2025-09-12 19:59:12,2025-09-13 19:59:12,Scheduled
RSTK-000792,PROD-00065,853,WH-IN-0089,WH-IN-0267,2025-09-10 19:59:12,2025-09-19 19:59:12,Delivered
RSTK-000793,PROD-00616,69,WH-IN-0482,WH-IN-0394,2025-09-02 19:59:12,2025-09-03 19:59:12,Cancelled
RSTK-000794,PROD-00054,421,WH-IN-0495,WH-IN-0181,2025-09-04 19:59:12,2025-09-05 19:59:12,Cancelled
RSTK-000795,PROD-00450,788,WH-IN-0537,WH-IN-0136,2025-09-09 19:59:12,2025-09-12 19:59:12,In Transit
RSTK-000796,PROD-00131,472,WH-IN-0909,WH-IN-0684,2025-09-05 19:59:12,2025-09-11 19:59:12,Scheduled
RSTK-000797,PROD-00567,873,WH-IN-0476,WH-IN-0859,2025-09-09 19:59:12,2025-09-15 19:59:12,Cancelled
RSTK-000798,PROD-00160,92,WH-IN-0687,WH-IN-0666,2025-08-31 19:59:12,2025-09-03 19:59:12,In Transit
RSTK-000799,PROD-00318,800,WH-IN-0947,WH-IN-0724,2025-09-06 19:59:12,2025-09-15 19:59:12,In Transit
RSTK-000800,PROD-00454,355,WH-IN-0340,WH-IN-0897,2025-09-03 19:59:12,2025-09-07 19:59:12,In Transit
RSTK-000801,PROD-00275,758,WH-IN-0900,WH-IN-0255,2025-09-11 19:59:12,2025-09-19 19:59:12,Cancelled
RSTK-000802,PROD-00518,885,WH-IN-0049,WH-IN-0607,2025-09-08 19:59:12,2025-09-15 19:59:12,Delivered
RSTK-000803,PROD-00318,378,WH-IN-0435,WH-IN-0402,2025-09-11 19:59:12,2025-09-13 19:59:12,Delivered
RSTK-000804,PROD-00849,60,WH-IN-0301,WH-IN-0094,2025-09-03 19:59:12,2025-09-12 19:59:12,Cancelled
RSTK-000805,PROD-00773,247,WH-IN-0235,WH-IN-0537,2025-09-05 19:59:12,2025-09-15 19:59:12,In Transit
RSTK-000806,PROD-00506,946,WH-IN-0825,WH-IN-0447,2025-08-31 19:59:12,2025-09-03 19:59:12,In Transit
RSTK-000807,PROD-00634,86,WH-IN-0513,WH-IN-0653,2025-09-04 19:59:12,2025-09-14 19:59:12,In Transit
RSTK-000808,PROD-00846,610,WH-IN-0419,WH-IN-0370,2025-09-01 19:59:12,2025-09-10 19:59:12,In Transit
RSTK-000809,PROD-00597,589,WH-IN-0946,WH-IN-0782,2025-09-04 19:59:12,2025-09-06 19:59:12,In Transit
RSTK-000810,PROD-00734,932,WH-IN-0705,WH-IN-0351,2025-08-30 19:59:12,2025-09-04 19:59:12,Cancelled
RSTK-000811,PROD-00251,327,WH-IN-0032,WH-IN-0619,2025-08-30 19:59:12,2025-08-31 19:59:12,Cancelled
RSTK-000812,PROD-00710,358,WH-IN-0236,WH-IN-0719,2025-09-08 19:59:12,2025-09-17 19:59:12,Cancelled
RSTK-000813,PROD-00122,282,WH-IN-0822,WH-IN-0974,2025-09-05 19:59:12,2025-09-12 19:59:12,Delivered
RSTK-000814,PROD-00481,515,WH-IN-0283,WH-IN-0926,2025-09-02 19:59:12,2025-09-11 19:59:12,Cancelled
RSTK-000815,PROD-00975,228,WH-IN-0140,WH-IN-0294,2025-09-02 19:59:12,2025-09-12 19:59:12,Delivered
RSTK-000816,PROD-00964,82,WH-IN-0212,WH-IN-0946,2025-09-05 19:59:12,2025-09-15 19:59:12,In Transit
RSTK-000817,PROD-00782,141,WH-IN-0389,WH-IN-0385,2025-09-01 19:59:12,2025-09-10 19:59:12,In Transit
RSTK-000818,PROD-00603,407,WH-IN-0114,WH-IN-0250,2025-09-01 19:59:12,2025-09-06 19:59:12,Scheduled
RSTK-000819,PROD-00805,950,WH-IN-0853,WH-IN-0473,2025-09-02 19:59:12,2025-09-05 19:59:12,Scheduled
RSTK-000820,PROD-00767,835,WH-IN-0747,WH-IN-0587,2025-09-12 19:59:12,2025-09-14 19:59:12,In Transit
RSTK-000821,PROD-00811,445,WH-IN-0834,WH-IN-0816,2025-09-09 19:59:12,2025-09-12 19:59:12,Scheduled
RSTK-000822,PROD-00285,403,WH-IN-0630,WH-IN-0937,2025-09-08 19:59:12,2025-09-13 19:59:12,Scheduled
RSTK-000823,PROD-00487,643,WH-IN-0126,WH-IN-0310,2025-09-08 19:59:12,2025-09-18 19:59:12,Cancelled
RSTK-000824,PROD-00515,471,WH-IN-0081,WH-IN-0947,2025-09-06 19:59:12,2025-09-14 19:59:12,Scheduled
RSTK-000825,PROD-00406,312,WH-IN-0432,WH-IN-0962,2025-09-04 19:59:12,2025-09-08 19:59:12,Delivered
RSTK-000826,PROD-00430,889,WH-IN-0056,WH-IN-0660,2025-09-04 19:59:12,2025-09-06 19:59:12,Scheduled
RSTK-000827,PROD-00457,219,WH-IN-0622,WH-IN-0378,2025-09-11 19:59:12,2025-09-13 19:59:12,Scheduled
RSTK-000828,PROD-00576,501,WH-IN-0526,WH-IN-0207,2025-09-12 19:59:12,2025-09-19 19:59:12,In Transit
RSTK-000829,PROD-00076,840,WH-IN-0605,WH-IN-0821,2025-09-01 19:59:12,2025-09-05 19:59:12,In Transit
RSTK-000830,PROD-00993,82,WH-IN-0139,WH-IN-0170,2025-09-10 19:59:12,2025-09-20 19:59:12,Cancelled
RSTK-000831,PROD-00985,883,WH-IN-0992,WH-IN-0247,2025-08-31 19:59:12,2025-09-10 19:59:12,Cancelled
RSTK-000832,PROD-00795,711,WH-IN-0589,WH-IN-0515,2025-09-10 19:59:12,2025-09-18 19:59:12,In Transit
RSTK-000833,PROD-00155,789,WH-IN-0407,WH-IN-0670,2025-09-07 19:59:12,2025-09-10 19:59:12,Delivered
RSTK-000834,PROD-00902,323,WH-IN-0674,WH-IN-0501,2025-09-09 19:59:12,2025-09-18 19:59:12,In Transit
RSTK-000835,PROD-00039,527,WH-IN-0550,WH-IN-0787,2025-09-09 19:59:12,2025-09-19 19:59:12,In Transit
RSTK-000836,PROD-00798,510,WH-IN-0753,WH-IN-0073,2025-09-11 19:59:12,2025-09-19 19:59:12,Delivered
RSTK-000837,PROD-00245,950,WH-IN-0720,WH-IN-0876,2025-09-02 19:59:12,2025-09-11 19:59:12,Cancelled
RSTK-000838,PROD-00323,202,WH-IN-0502,WH-IN-0567,2025-09-09 19:59:12,2025-09-14 19:59:12,Scheduled
RSTK-000839,PROD-00074,449,WH-IN-0043,WH-IN-0213,2025-09-10 19:59:12,2025-09-20 19:59:12,In Transit
RSTK-000840,PROD-00426,147,WH-IN-0495,WH-IN-0881,2025-09-08 19:59:12,2025-09-11 19:59:12,Scheduled
RSTK-000841,PROD-00059,888,WH-IN-0602,WH-IN-0369,2025-09-10 19:59:12,2025-09-14 19:59:12,Delivered
RSTK-000842,PROD-00794,328,WH-IN-0009,WH-IN-0686,2025-09-06 19:59:12,2025-09-15 19:59:12,Cancelled
RSTK-000843,PROD-00873,340,WH-IN-0350,WH-IN-0392,2025-09-08 19:59:12,2025-09-18 19:59:12,Delivered
RSTK-000844,PROD-00903,856,WH-IN-0377,WH-IN-0722,2025-09-04 19:59:12,2025-09-06 19:59:12,Delivered
RSTK-000845,PROD-00590,755,WH-IN-0133,WH-IN-0328,2025-09-04 19:59:12,2025-09-13 19:59:12,Cancelled
RSTK-000846,PROD-00364,453,WH-IN-0326,WH-IN-0876,2025-08-31 19:59:12,2025-09-01 19:59:12,Delivered
RSTK-000847,PROD-00933,213,WH-IN-0372,WH-IN-0198,2025-09-10 19:59:12,2025-09-19 19:59:12,Scheduled
RSTK-000848,PROD-00046,702,WH-IN-0152,WH-IN-0707,2025-09-06 19:59:12,2025-09-15 19:59:12,Scheduled
RSTK-000849,PROD-00293,488,WH-IN-0958,WH-IN-0738,2025-09-01 19:59:12,2025-09-07 19:59:12,Delivered
RSTK-000850,PROD-00487,997,WH-IN-0705,WH-IN-0403,2025-09-10 19:59:12,2025-09-14 19:59:12,Scheduled
RSTK-000851,PROD-00641,391,WH-IN-0421,WH-IN-0563,2025-09-03 19:59:12,2025-09-07 19:59:12,Delivered
RSTK-000852,PROD-00722,120,WH-IN-0543,WH-IN-0937,2025-08-30 19:59:12,2025-09-07 19:59:12,Scheduled
RSTK-000853,PROD-00703,311,WH-IN-0395,WH-IN-0621,2025-09-02 19:59:12,2025-09-11 19:59:12,Scheduled
RSTK-000854,PROD-00191,992,WH-IN-0137,WH-IN-0479,2025-09-07 19:59:12,2025-09-09 19:59:12,In Transit
RSTK-000855,PROD-00415,354,WH-IN-0483,WH-IN-0573,2025-09-08 19:59:12,2025-09-13 19:59:12,Scheduled
RSTK-000856,PROD-00458,292,WH-IN-0206,WH-IN-0196,2025-09-07 19:59:12,2025-09-11 19:59:12,In Transit
RSTK-000857,PROD-00564,276,WH-IN-0258,WH-IN-0396,2025-09-07 19:59:12,2025-09-17 19:59:12,Cancelled
RSTK-000858,PROD-00923,268,WH-IN-0045,WH-IN-0117,2025-09-07 19:59:12,2025-09-13 19:59:12,Cancelled
RSTK-000859,PROD-00022,459,WH-IN-0205,WH-IN-0077,2025-08-30 19:59:12,2025-09-04 19:59:12,In Transit
RSTK-000860,PROD-00684,702,WH-IN-0310,WH-IN-0935,2025-09-07 19:59:12,2025-09-10 19:59:12,Scheduled
RSTK-000861,PROD-00121,672,WH-IN-0823,WH-IN-0787,2025-09-09 19:59:12,2025-09-17 19:59:12,In Transit
RSTK-000862,PROD-00152,491,WH-IN-0619,WH-IN-0805,2025-09-04 19:59:12,2025-09-10 19:59:12,Scheduled
RSTK-000863,PROD-00787,517,WH-IN-0230,WH-IN-0122,2025-09-08 19:59:12,2025-09-13 19:59:12,Scheduled
RSTK-000864,PROD-00429,501,WH-IN-0730,WH-IN-0236,2025-09-03 19:59:12,2025-09-10 19:59:12,Cancelled
RSTK-000865,PROD-00399,934,WH-IN-0378,WH-IN-0044,2025-09-12 19:59:12,2025-09-17 19:59:12,In Transit
RSTK-000866,PROD-00661,589,WH-IN-0473,WH-IN-0665,2025-09-03 19:59:12,2025-09-06 19:59:12,Cancelled
RSTK-000867,PROD-00595,446,WH-IN-0821,WH-IN-0383,2025-09-02 19:59:12,2025-09-12 19:59:12,Delivered
RSTK-000868,PROD-00236,393,WH-IN-0202,WH-IN-0542,2025-09-02 19:59:12,2025-09-09 19:59:12,Cancelled
RSTK-000869,PROD-00131,267,WH-IN-0039,WH-IN-0637,2025-09-01 19:59:12,2025-09-07 19:59:12,Scheduled
RSTK-000870,PROD-00455,225,WH-IN-0657,WH-IN-0928,2025-09-11 19:59:12,2025-09-17 19:59:12,In Transit
RSTK-000871,PROD-00874,702,WH-IN-0450,WH-IN-0058,2025-08-30 19:59:12,2025-09-06 19:59:12,Delivered
RSTK-000872,PROD-00068,569,WH-IN-0233,WH-IN-0110,2025-09-08 19:59:12,2025-09-15 19:59:12,Cancelled
RSTK-000873,PROD-00540,623,WH-IN-0001,WH-IN-0209,2025-09-06 19:59:12,2025-09-08 19:59:12,Delivered
RSTK-000874,PROD-00810,445,WH-IN-0828,WH-IN-0700,2025-09-04 19:59:12,2025-09-09 19:59:12,In Transit
RSTK-000875,PROD-00338,213,WH-IN-0027,WH-IN-0974,2025-09-04 19:59:12,2025-09-08 19:59:12,In Transit
RSTK-000876,PROD-00454,177,WH-IN-0721,WH-IN-0812,2025-09-07 19:59:12,2025-09-14 19:59:12,Scheduled
RSTK-000877,PROD-00706,651,WH-IN-0959,WH-IN-0877,2025-08-31 19:59:12,2025-09-08 19:59:12,Scheduled
RSTK-000878,PROD-00405,109,WH-IN-0074,WH-IN-0483,2025-08-30 19:59:12,2025-09-02 19:59:12,In Transit
RSTK-000879,PROD-00050,425,WH-IN-0021,WH-IN-0417,2025-09-04 19:59:12,2025-09-08 19:59:12,Delivered
RSTK-000880,PROD-00889,84,WH-IN-0951,WH-IN-0698,2025-09-08 19:59:12,2025-09-11 19:59:12,In Transit
RSTK-000881,PROD-00986,708,WH-IN-0004,WH-IN-0203,2025-09-05 19:59:12,2025-09-11 19:59:12,Delivered
RSTK-000882,PROD-00971,114,WH-IN-0655,WH-IN-0619,2025-09-01 19:59:12,2025-09-08 19:59:12,Delivered
RSTK-000883,PROD-00622,868,WH-IN-0517,WH-IN-0084,2025-09-09 19:59:12,2025-09-15 19:59:12,Cancelled
RSTK-000884,PROD-00603,321,WH-IN-0474,WH-IN-0837,2025-09-02 19:59:12,2025-09-10 19:59:12,Delivered
RSTK-000885,PROD-00987,866,WH-IN-0252,WH-IN-0663,2025-09-12 19:59:12,2025-09-16 19:59:12,Delivered
RSTK-000886,PROD-00025,809,WH-IN-0888,WH-IN-0216,2025-09-10 19:59:12,2025-09-15 19:59:12,Cancelled
RSTK-000887,PROD-00470,147,WH-IN-0801,WH-IN-0619,2025-09-10 19:59:12,2025-09-12 19:59:12,Delivered
RSTK-000888,PROD-00599,398,WH-IN-0495,WH-IN-0042,2025-09-07 19:59:12,2025-09-09 19:59:12,In Transit
RSTK-000889,PROD-00126,475,WH-IN-0290,WH-IN-0482,2025-09-07 19:59:12,2025-09-17 19:59:12,Scheduled
RSTK-000890,PROD-00929,271,WH-IN-0986,WH-IN-0944,2025-09-09 19:59:12,2025-09-13 19:59:12,Scheduled
RSTK-000891,PROD-00577,465,WH-IN-0050,WH-IN-0581,2025-09-03 19:59:12,2025-09-08 19:59:12,In Transit
RSTK-000892,PROD-00802,559,WH-IN-0534,WH-IN-0279,2025-09-09 19:59:12,2025-09-16 19:59:12,Scheduled
RSTK-000893,PROD-00181,984,WH-IN-0245,WH-IN-0004,2025-09-12 19:59:12,2025-09-15 19:59:12,Delivered
RSTK-000894,PROD-00112,434,WH-IN-0207,WH-IN-0935,2025-08-30 19:59:12,2025-09-05 19:59:12,Scheduled
RSTK-000895,PROD-00837,1000,WH-IN-0744,WH-IN-0036,2025-09-06 19:59:12,2025-09-15 19:59:12,Cancelled
RSTK-000896,PROD-00606,129,WH-IN-0606,WH-IN-0912,2025-09-08 19:59:12,2025-09-14 19:59:12,Cancelled
RSTK-000897,PROD-00055,349,WH-IN-0054,WH-IN-0649,2025-09-06 19:59:12,2025-09-10 19:59:12,In Transit
RSTK-000898,PROD-00153,608,WH-IN-0582,WH-IN-0426,2025-08-30 19:59:12,2025-09-02 19:59:12,In Transit
