stock_id,warehouse_id,item_id,current_quantity,last_updated
STK-001613,WH-IN-0400,PROD-00251,1737,2025-08-22 19:59:12
STK-001614,WH-IN-0994,PROD-00971,644,2025-08-04 19:59:12
STK-001615,WH-IN-0598,PROD-00070,17,2025-07-30 19:59:12
STK-001616,WH-IN-0311,PROD-00307,1952,2025-08-03 19:59:12
STK-001617,WH-IN-0382,PROD-00135,1541,2025-08-15 19:59:12
STK-001618,WH-IN-0970,PROD-00029,1752,2025-08-01 19:59:12
STK-001619,WH-IN-0222,PROD-00962,1492,2025-08-21 19:59:12
STK-001620,WH-IN-0483,PROD-00660,640,2025-08-07 19:59:12
STK-001621,WH-IN-0659,PROD-00107,998,2025-08-11 19:59:12
STK-001622,WH-IN-0926,PROD-00617,939,2025-08-08 19:59:12
STK-001623,WH-IN-0487,PROD-00923,926,2025-08-28 19:59:12
STK-001624,WH-IN-0803,PROD-00604,376,2025-08-03 19:59:12
STK-001625,WH-IN-0489,PROD-00062,639,2025-08-28 19:59:12
STK-001626,WH-IN-0707,PROD-00797,1971,2025-08-13 19:59:12
STK-001627,WH-IN-0869,PROD-00537,1602,2025-08-16 19:59:12
STK-001628,WH-IN-0451,PROD-00661,593,2025-08-28 19:59:12
STK-001629,WH-IN-0728,PROD-00054,954,2025-08-18 19:59:12
STK-001630,WH-IN-0857,PROD-00737,1087,2025-08-07 19:59:12
STK-001631,WH-IN-0501,PROD-00112,685,2025-07-30 19:59:12
STK-001632,WH-IN-0969,PROD-00667,343,2025-08-05 19:59:12
STK-001633,WH-IN-0188,PROD-00114,79,2025-08-29 19:59:12
STK-001634,WH-IN-0751,PROD-00571,1508,2025-08-26 19:59:12
STK-001635,WH-IN-0065,PROD-00846,363,2025-08-14 19:59:12
STK-001636,WH-IN-0275,PROD-00448,1957,2025-08-12 19:59:12
STK-001637,WH-IN-0870,PROD-00065,1601,2025-08-21 19:59:12
STK-001638,WH-IN-0302,PROD-00469,1393,2025-08-10 19:59:12
STK-001639,WH-IN-0437,PROD-00867,446,2025-08-28 19:59:12
STK-001640,WH-IN-0059,PROD-00939,913,2025-08-27 19:59:12
STK-001641,WH-IN-0729,PROD-00318,680,2025-08-12 19:59:12
STK-001642,WH-IN-0107,PROD-00105,924,2025-08-26 19:59:12
STK-001643,WH-IN-0290,PROD-00520,1412,2025-08-04 19:59:12
STK-001644,WH-IN-0192,PROD-00703,1879,2025-08-26 19:59:12
STK-001645,WH-IN-0400,PROD-00562,407,2025-08-07 19:59:12
STK-001646,WH-IN-0675,PROD-00879,512,2025-08-13 19:59:12
STK-001647,WH-IN-0208,PROD-00241,1370,2025-07-31 19:59:12
STK-001648,WH-IN-0930,PROD-00665,268,2025-08-10 19:59:12
STK-001649,WH-IN-0173,PROD-00693,1374,2025-08-12 19:59:12
STK-001650,WH-IN-0036,PROD-00537,514,2025-07-31 19:59:12
STK-001651,WH-IN-0234,PROD-00582,750,2025-08-07 19:59:12
STK-001652,WH-IN-0265,PROD-00854,1185,2025-08-10 19:59:12
STK-001653,WH-IN-0984,PROD-00151,1311,2025-08-27 19:59:12
STK-001654,WH-IN-0537,PROD-00637,628,2025-08-23 19:59:12
STK-001655,WH-IN-0699,PROD-00129,621,2025-07-30 19:59:12
STK-001656,WH-IN-0193,PROD-00193,825,2025-08-09 19:59:12
STK-001657,WH-IN-0583,PROD-00439,1648,2025-08-19 19:59:12
STK-001658,WH-IN-0637,PROD-00497,151,2025-08-24 19:59:12
STK-001659,WH-IN-0440,PROD-00251,1406,2025-08-22 19:59:12
STK-001660,WH-IN-0202,PROD-00372,236,2025-08-13 19:59:12
STK-001661,WH-IN-0506,PROD-00386,253,2025-08-08 19:59:12
STK-001662,WH-IN-0459,PROD-00427,1958,2025-08-07 19:59:12
STK-001663,WH-IN-0222,PROD-00119,615,2025-08-10 19:59:12
STK-001664,WH-IN-0086,PROD-00109,223,2025-08-28 19:59:12
STK-001665,WH-IN-0818,PROD-00410,501,2025-08-02 19:59:12
STK-001666,WH-IN-0167,PROD-00392,472,2025-08-03 19:59:12
STK-001667,WH-IN-0554,PROD-00801,213,2025-08-18 19:59:12
STK-001668,WH-IN-0891,PROD-00675,1258,2025-08-24 19:59:12
STK-001669,WH-IN-0245,PROD-00445,1404,2025-08-21 19:59:12
STK-001670,WH-IN-0295,PROD-00541,93,2025-08-26 19:59:12
STK-001671,WH-IN-0456,PROD-00125,1486,2025-08-04 19:59:12
STK-001672,WH-IN-0923,PROD-00525,284,2025-08-20 19:59:12
STK-001673,WH-IN-0033,PROD-00237,1132,2025-08-17 19:59:12
STK-001674,WH-IN-0021,PROD-00442,1895,2025-08-27 19:59:12
STK-001675,WH-IN-0706,PROD-00656,720,2025-08-26 19:59:12
STK-001676,WH-IN-0351,PROD-00729,446,2025-08-10 19:59:12
STK-001677,WH-IN-0367,PROD-00842,1559,2025-08-24 19:59:12
STK-001678,WH-IN-0342,PROD-00972,1985,2025-08-11 19:59:12
STK-001679,WH-IN-0207,PROD-00012,1675,2025-08-29 19:59:12
STK-001680,WH-IN-0749,PROD-00340,513,2025-07-30 19:59:12
STK-001681,WH-IN-0111,PROD-00345,1058,2025-08-14 19:59:12
STK-001682,WH-IN-0562,PROD-00693,1720,2025-08-18 19:59:12
STK-001683,WH-IN-0505,PROD-00419,529,2025-08-09 19:59:12
STK-001684,WH-IN-0488,PROD-00198,718,2025-08-23 19:59:12
STK-001685,WH-IN-0910,PROD-00673,70,2025-08-08 19:59:12
STK-001686,WH-IN-0826,PROD-00001,352,2025-07-31 19:59:12
STK-001687,WH-IN-0754,PROD-00121,1283,2025-08-01 19:59:12
STK-001688,WH-IN-0159,PROD-00619,1127,2025-08-22 19:59:12
STK-001689,WH-IN-0245,PROD-00563,1065,2025-08-14 19:59:12
STK-001690,WH-IN-0826,PROD-00074,948,2025-08-12 19:59:12
STK-001691,WH-IN-0474,PROD-00358,553,2025-08-27 19:59:12
STK-001692,WH-IN-0581,PROD-00866,671,2025-08-07 19:59:12
STK-001693,WH-IN-0899,PROD-00076,804,2025-08-04 19:59:12
STK-001694,WH-IN-0879,PROD-00932,90,2025-08-12 19:59:12
STK-001695,WH-IN-0134,PROD-00714,180,2025-08-24 19:59:12
STK-001696,WH-IN-0083,PROD-00544,847,2025-08-16 19:59:12
STK-001697,WH-IN-0889,PROD-00139,1774,2025-07-31 19:59:12
STK-001698,WH-IN-0734,PROD-00359,787,2025-08-01 19:59:12
STK-001699,WH-IN-0501,PROD-00776,351,2025-08-23 19:59:12
STK-001700,WH-IN-0727,PROD-00890,1954,2025-08-10 19:59:12
STK-001701,WH-IN-0613,PROD-00758,631,2025-08-11 19:59:12
STK-001702,WH-IN-0752,PROD-00386,197,2025-08-07 19:59:12
STK-001703,WH-IN-0263,PROD-00968,1430,2025-08-21 19:59:12
STK-001704,WH-IN-0279,PROD-00777,863,2025-08-04 19:59:12
STK-001705,WH-IN-0079,PROD-00311,851,2025-08-06 19:59:12
STK-001706,WH-IN-0819,PROD-00542,723,2025-08-22 19:59:12
STK-001707,WH-IN-0992,PROD-01000,1304,2025-08-15 19:59:12
STK-001708,WH-IN-0996,PROD-00088,773,2025-08-26 19:59:12
STK-001709,WH-IN-0917,PROD-00923,86,2025-08-23 19:59:12
STK-001710,WH-IN-0650,PROD-00595,816,2025-08-25 19:59:12
STK-001711,WH-IN-0146,PROD-00724,449,2025-08-15 19:59:12
STK-001712,WH-IN-0115,PROD-00529,1391,2025-08-20 19:59:12
STK-001713,WH-IN-0363,PROD-00889,479,2025-08-01 19:59:12
STK-001714,WH-IN-0628,PROD-00106,1200,2025-08-14 19:59:12
STK-001715,WH-IN-0331,PROD-00114,37,2025-08-16 19:59:12
STK-001716,WH-IN-0368,PROD-00080,342,2025-08-08 19:59:12
STK-001717,WH-IN-0792,PROD-00327,1856,2025-08-13 19:59:12
STK-001718,WH-IN-0398,PROD-00689,1033,2025-07-31 19:59:12
STK-001719,WH-IN-0730,PROD-00991,7,2025-08-04 19:59:12
STK-001720,WH-IN-0346,PROD-00204,51,2025-08-10 19:59:12
STK-001721,WH-IN-0539,PROD-00049,1005,2025-08-09 19:59:12
STK-001722,WH-IN-0200,PROD-00912,463,2025-08-05 19:59:12
STK-001723,WH-IN-0039,PROD-00475,6,2025-08-10 19:59:12
STK-001724,WH-IN-0368,PROD-00170,119,2025-08-11 19:59:12
STK-001725,WH-IN-0314,PROD-00316,1689,2025-08-28 19:59:12
STK-001726,WH-IN-0054,PROD-00341,1483,2025-08-19 19:59:12
STK-001727,WH-IN-0115,PROD-00568,1780,2025-08-20 19:59:12
STK-001728,WH-IN-0176,PROD-00706,162,2025-08-08 19:59:12
STK-001729,WH-IN-0872,PROD-00262,220,2025-07-31 19:59:12
STK-001730,WH-IN-0395,PROD-00073,1693,2025-08-07 19:59:12
STK-001731,WH-IN-0577,PROD-00109,1315,2025-08-23 19:59:12
STK-001732,WH-IN-0995,PROD-00463,491,2025-08-18 19:59:12
STK-001733,WH-IN-0234,PROD-00048,14,2025-08-03 19:59:12
STK-001734,WH-IN-0487,PROD-00669,1904,2025-08-13 19:59:12
STK-001735,WH-IN-0476,PROD-00064,433,2025-08-07 19:59:12
STK-001736,WH-IN-0916,PROD-00659,335,2025-08-27 19:59:12
STK-001737,WH-IN-0638,PROD-00454,277,2025-08-18 19:59:12
STK-001738,WH-IN-0899,PROD-00027,1988,2025-08-02 19:59:12
STK-001739,WH-IN-0270,PROD-00306,826,2025-08-08 19:59:12
STK-001740,WH-IN-0159,PROD-00415,1548,2025-08-25 19:59:12
STK-001741,WH-IN-0369,PROD-00593,723,2025-08-13 19:59:12
STK-001742,WH-IN-0301,PROD-00482,39,2025-07-30 19:59:12
STK-001743,WH-IN-0144,PROD-00657,1226,2025-08-23 19:59:12
STK-001744,WH-IN-0298,PROD-00259,1130,2025-08-26 19:59:12
STK-001745,WH-IN-0767,PROD-00048,1505,2025-08-13 19:59:12
STK-001746,WH-IN-0515,PROD-00112,1134,2025-08-16 19:59:12
STK-001747,WH-IN-0124,PROD-00552,1925,2025-08-20 19:59:12
STK-001748,WH-IN-0649,PROD-00570,731,2025-08-15 19:59:12
STK-001749,WH-IN-0589,PROD-00308,1872,2025-08-02 19:59:12
STK-001750,WH-IN-0176,PROD-00419,1263,2025-08-16 19:59:12
STK-001751,WH-IN-0338,PROD-00293,268,2025-08-08 19:59:12
STK-001752,WH-IN-0367,PROD-00490,1988,2025-08-27 19:59:12
STK-001753,WH-IN-0898,PROD-00722,333,2025-08-10 19:59:12
STK-001754,WH-IN-0524,PROD-00966,858,2025-08-12 19:59:12
STK-001755,WH-IN-0587,PROD-00728,632,2025-08-28 19:59:12
STK-001756,WH-IN-0367,PROD-00672,1346,2025-08-11 19:59:12
STK-001757,WH-IN-0469,PROD-00553,518,2025-08-23 19:59:12
STK-001758,WH-IN-0521,PROD-00897,1992,2025-08-15 19:59:12
STK-001759,WH-IN-0389,PROD-00198,1756,2025-08-18 19:59:12
STK-001760,WH-IN-0550,PROD-00354,1799,2025-08-21 19:59:12
STK-001761,WH-IN-0369,PROD-00027,1447,2025-08-29 19:59:12
STK-001762,WH-IN-0952,PROD-00022,651,2025-08-06 19:59:12
STK-001763,WH-IN-0942,PROD-00202,1336,2025-08-28 19:59:12
STK-001764,WH-IN-0668,PROD-00338,445,2025-08-08 19:59:12
STK-001765,WH-IN-0382,PROD-00307,1667,2025-08-22 19:59:12
STK-001766,WH-IN-0508,PROD-00866,702,2025-08-05 19:59:12
STK-001767,WH-IN-0016,PROD-00010,1609,2025-08-04 19:59:12
STK-001768,WH-IN-0077,PROD-00620,1530,2025-08-22 19:59:12
STK-001769,WH-IN-0333,PROD-00825,1756,2025-08-12 19:59:12
STK-001770,WH-IN-0059,PROD-00823,769,2025-08-29 19:59:12
STK-001771,WH-IN-0570,PROD-00574,92,2025-08-13 19:59:12
STK-001772,WH-IN-0867,PROD-00829,525,2025-08-09 19:59:12
STK-001773,WH-IN-0549,PROD-00796,1457,2025-08-17 19:59:12
STK-001774,WH-IN-0170,PROD-00800,633,2025-08-21 19:59:12
STK-001775,WH-IN-0595,PROD-00633,441,2025-08-23 19:59:12
STK-001776,WH-IN-0179,PROD-00847,789,2025-08-03 19:59:12
STK-001777,WH-IN-0306,PROD-00935,1250,2025-08-05 19:59:12
STK-001778,WH-IN-0063,PROD-00380,1181,2025-08-27 19:59:12
STK-001779,WH-IN-0930,PROD-00240,917,2025-08-24 19:59:12
STK-001780,WH-IN-0724,PROD-00683,400,2025-08-03 19:59:12
STK-001781,WH-IN-0520,PROD-00676,3,2025-08-19 19:59:12
STK-001782,WH-IN-0007,PROD-00896,823,2025-08-10 19:59:12
STK-001783,WH-IN-0877,PROD-00324,1772,2025-08-03 19:59:12
STK-001784,WH-IN-0086,PROD-00873,1749,2025-08-04 19:59:12
STK-001785,WH-IN-0806,PROD-00410,1982,2025-08-24 19:59:12
STK-001786,WH-IN-0179,PROD-00527,722,2025-08-03 19:59:12
STK-001787,WH-IN-0276,PROD-00263,1194,2025-08-12 19:59:12
STK-001788,WH-IN-0885,PROD-00116,1623,2025-08-25 19:59:12
STK-001789,WH-IN-0453,PROD-00153,1095,2025-08-16 19:59:12
STK-001790,WH-IN-0912,PROD-00757,957,2025-08-04 19:59:12
STK-001791,WH-IN-0775,PROD-00071,1847,2025-08-24 19:59:12
STK-001792,WH-IN-0828,PROD-00649,1879,2025-08-12 19:59:12
STK-001793,WH-IN-0665,PROD-00314,881,2025-08-22 19:59:12
STK-001794,WH-IN-0905,PROD-00804,585,2025-08-16 19:59:12
STK-001795,WH-IN-0656,PROD-00533,408,2025-08-06 19:59:12
STK-001796,WH-IN-0305,PROD-00591,1535,2025-08-25 19:59:12
STK-001797,WH-IN-0793,PROD-00889,1910,2025-08-14 19:59:12
STK-001798,WH-IN-0391,PROD-00681,1722,2025-08-15 19:59:12
STK-001799,WH-IN-0721,PROD-00667,360,2025-08-09 19:59:12
STK-001800,WH-IN-0920,PROD-00658,952,2025-08-08 19:59:12
STK-001801,WH-IN-0381,PROD-00294,1915,2025-08-01 19:59:12
STK-001802,WH-IN-0492,PROD-00807,202,2025-08-12 19:59:12
STK-001803,WH-IN-0323,PROD-00027,1932,2025-08-06 19:59:12
STK-001804,WH-IN-0709,PROD-00064,1304,2025-08-18 19:59:12
STK-001805,WH-IN-0305,PROD-00062,387,2025-08-04 19:59:12
STK-001806,WH-IN-0114,PROD-00684,1711,2025-08-26 19:59:12
STK-001807,WH-IN-0033,PROD-00376,960,2025-08-07 19:59:12
STK-001808,WH-IN-0623,PROD-00220,1328,2025-08-15 19:59:12
STK-001809,WH-IN-0608,PROD-00190,508,2025-08-14 19:59:12
STK-001810,WH-IN-0487,PROD-00263,733,2025-08-14 19:59:12
STK-001811,WH-IN-0735,PROD-00540,1206,2025-08-06 19:59:12
STK-001812,WH-IN-0569,PROD-00442,1707,2025-08-06 19:59:12
STK-001813,WH-IN-0560,PROD-00917,1987,2025-08-09 19:59:12
STK-001814,WH-IN-0431,PROD-00696,749,2025-08-29 19:59:12
STK-001815,WH-IN-0761,PROD-00117,1140,2025-08-13 19:59:12
STK-001816,WH-IN-0734,PROD-00545,1691,2025-08-09 19:59:12
STK-001817,WH-IN-0006,PROD-00497,534,2025-08-07 19:59:12
STK-001818,WH-IN-0303,PROD-00359,1051,2025-08-03 19:59:12
STK-001819,WH-IN-0904,PROD-00492,1169,2025-08-02 19:59:12
STK-001820,WH-IN-0327,PROD-00502,896,2025-08-18 19:59:12
STK-001821,WH-IN-0895,PROD-00602,550,2025-08-10 19:59:12
STK-001822,WH-IN-0934,PROD-00936,723,2025-08-22 19:59:12
STK-001823,WH-IN-0370,PROD-00321,1327,2025-08-04 19:59:12
STK-001824,WH-IN-0469,PROD-00772,1818,2025-08-04 19:59:12
STK-001825,WH-IN-0712,PROD-00509,1462,2025-08-19 19:59:12
STK-001826,WH-IN-0935,PROD-00655,1581,2025-07-30 19:59:12
STK-001827,WH-IN-0530,PROD-00933,1875,2025-08-16 19:59:12
STK-001828,WH-IN-0279,PROD-00920,800,2025-08-16 19:59:12
STK-001829,WH-IN-0303,PROD-00882,694,2025-08-04 19:59:12
STK-001830,WH-IN-0983,PROD-00399,250,2025-08-11 19:59:12
STK-001831,WH-IN-0026,PROD-00920,295,2025-08-03 19:59:12
STK-001832,WH-IN-0794,PROD-00467,311,2025-07-30 19:59:12
STK-001833,WH-IN-0246,PROD-00434,1934,2025-08-05 19:59:12
STK-001834,WH-IN-0641,PROD-00066,324,2025-07-30 19:59:12
STK-001835,WH-IN-0545,PROD-00954,1180,2025-08-29 19:59:12
STK-001836,WH-IN-0824,PROD-00068,934,2025-08-01 19:59:12
STK-001837,WH-IN-0495,PROD-00226,1431,2025-08-21 19:59:12
STK-001838,WH-IN-0739,PROD-00755,245,2025-08-14 19:59:12
STK-001839,WH-IN-0736,PROD-00264,491,2025-07-30 19:59:12
STK-001840,WH-IN-0725,PROD-00005,977,2025-08-12 19:59:12
STK-001841,WH-IN-0736,PROD-00528,440,2025-08-06 19:59:12
STK-001842,WH-IN-0457,PROD-00538,1598,2025-07-31 19:59:12
STK-001843,WH-IN-0165,PROD-00463,187,2025-08-29 19:59:12
STK-001844,WH-IN-0045,PROD-00344,457,2025-08-22 19:59:12
STK-001845,WH-IN-0560,PROD-00794,344,2025-08-12 19:59:12
STK-001846,WH-IN-0154,PROD-00587,178,2025-08-26 19:59:12
STK-001847,WH-IN-0562,PROD-00328,1365,2025-08-27 19:59:12
STK-001848,WH-IN-0586,PROD-00864,715,2025-08-02 19:59:12
STK-001849,WH-IN-0625,PROD-00753,515,2025-08-27 19:59:12
STK-001850,WH-IN-0564,PROD-00727,449,2025-08-22 19:59:12
STK-001851,WH-IN-0667,PROD-00382,905,2025-08-07 19:59:12
STK-001852,WH-IN-0628,PROD-00421,1412,2025-08-29 19:59:12
STK-001853,WH-IN-0577,PROD-00330,1798,2025-08-27 19:59:12
STK-001854,WH-IN-0181,PROD-00533,1061,2025-08-19 19:59:12
STK-001855,WH-IN-0908,PROD-00222,1872,2025-08-10 19:59:12
STK-001856,WH-IN-0870,PROD-00543,303,2025-07-31 19:59:12
STK-001857,WH-IN-0629,PROD-00513,1460,2025-08-07 19:59:12
STK-001858,WH-IN-0633,PROD-00931,1689,2025-08-18 19:59:12
STK-001859,WH-IN-0303,PROD-00950,925,2025-08-13 19:59:12
STK-001860,WH-IN-0950,PROD-00765,281,2025-08-09 19:59:12
STK-001861,WH-IN-0370,PROD-00649,1671,2025-07-31 19:59:12
STK-001862,WH-IN-0451,PROD-00409,1957,2025-08-01 19:59:12
STK-001863,WH-IN-0208,PROD-00181,1696,2025-08-05 19:59:12
STK-001864,WH-IN-0198,PROD-00958,1995,2025-08-23 19:59:12
STK-001865,WH-IN-0462,PROD-00027,1610,2025-08-12 19:59:12
STK-001866,WH-IN-0990,PROD-00252,1780,2025-08-11 19:59:12
STK-001867,WH-IN-0707,PROD-00110,243,2025-08-24 19:59:12
STK-001868,WH-IN-0626,PROD-00976,1732,2025-08-10 19:59:12
STK-001869,WH-IN-0566,PROD-00498,1712,2025-08-13 19:59:12
STK-001870,WH-IN-0146,PROD-00730,1826,2025-08-09 19:59:12
STK-001871,WH-IN-0349,PROD-00069,1752,2025-08-03 19:59:12
STK-001872,WH-IN-0166,PROD-00680,1620,2025-08-13 19:59:12
STK-001873,WH-IN-0192,PROD-00023,1916,2025-08-13 19:59:12
STK-001874,WH-IN-0011,PROD-00404,748,2025-08-25 19:59:12
STK-001875,WH-IN-0876,PROD-00065,574,2025-08-19 19:59:12
STK-001876,WH-IN-0831,PROD-00434,1006,2025-08-29 19:59:12
STK-001877,WH-IN-0532,PROD-00078,499,2025-08-05 19:59:12
STK-001878,WH-IN-0311,PROD-00680,104,2025-08-22 19:59:12
STK-001879,WH-IN-0946,PROD-00142,780,2025-08-04 19:59:12
STK-001880,WH-IN-0770,PROD-00286,591,2025-08-13 19:59:12
STK-001881,WH-IN-0184,PROD-00961,1500,2025-08-05 19:59:12
STK-001882,WH-IN-0383,PROD-00251,484,2025-07-30 19:59:12
STK-001883,WH-IN-0233,PROD-00295,684,2025-08-18 19:59:12
STK-001884,WH-IN-0528,PROD-00091,1193,2025-08-27 19:59:12
STK-001885,WH-IN-0497,PROD-00126,1501,2025-08-27 19:59:12
STK-001886,WH-IN-0821,PROD-00706,1328,2025-08-17 19:59:12
STK-001887,WH-IN-0634,PROD-00312,649,2025-07-30 19:59:12
STK-001888,WH-IN-0559,PROD-00534,1404,2025-08-25 19:59:12
STK-001889,WH-IN-0314,PROD-00921,1443,2025-08-04 19:59:12
STK-001890,WH-IN-0962,PROD-00280,1852,2025-08-03 19:59:12
STK-001891,WH-IN-0009,PROD-00187,12,2025-08-03 19:59:12
STK-001892,WH-IN-0999,PROD-00454,563,2025-08-28 19:59:12
STK-001893,WH-IN-0730,PROD-00741,852,2025-08-09 19:59:12
STK-001894,WH-IN-0272,PROD-00809,361,2025-08-11 19:59:12
STK-001895,WH-IN-0548,PROD-00896,1247,2025-08-26 19:59:12
STK-001896,WH-IN-0441,PROD-00219,1660,2025-08-23 19:59:12
STK-001897,WH-IN-0483,PROD-00096,443,2025-07-31 19:59:12
STK-001898,WH-IN-0366,PROD-00397,1918,2025-08-14 19:59:12
STK-001899,WH-IN-0053,PROD-00645,583,2025-08-26 19:59:12
STK-001900,WH-IN-0883,PROD-00558,947,2025-08-01 19:59:12
STK-001901,WH-IN-0878,PROD-00978,1689,2025-08-19 19:59:12
STK-001902,WH-IN-0030,PROD-00436,1464,2025-08-17 19:59:12
STK-001903,WH-IN-0719,PROD-00988,987,2025-08-28 19:59:12
STK-001904,WH-IN-0501,PROD-00630,676,2025-08-28 19:59:12
STK-001905,WH-IN-0856,PROD-00727,1023,2025-08-09 19:59:12
STK-001906,WH-IN-0039,PROD-00134,102,2025-08-09 19:59:12
STK-001907,WH-IN-0915,PROD-00613,1574,2025-08-20 19:59:12
STK-001908,WH-IN-0175,PROD-00490,1324,2025-08-09 19:59:12
STK-001909,WH-IN-0545,PROD-00579,1759,2025-08-20 19:59:12
STK-001910,WH-IN-0008,PROD-00505,1652,2025-08-26 19:59:12
STK-001911,WH-IN-0514,PROD-00513,920,2025-08-20 19:59:12
STK-001912,WH-IN-0556,PROD-00549,231,2025-08-26 19:59:12
STK-001913,WH-IN-0085,PROD-00615,1135,2025-08-21 19:59:12
STK-001914,WH-IN-0279,PROD-00645,732,2025-08-19 19:59:12
STK-001915,WH-IN-0856,PROD-00830,622,2025-08-19 19:59:12
STK-001916,WH-IN-0398,PROD-00959,1417,2025-08-15 19:59:12
STK-001917,WH-IN-0784,PROD-00832,1863,2025-08-18 19:59:12
STK-001918,WH-IN-0499,PROD-00452,1413,2025-08-12 19:59:12
STK-001919,WH-IN-0854,PROD-00219,978,2025-08-22 19:59:12
STK-001920,WH-IN-0521,PROD-00815,735,2025-08-17 19:59:12
STK-001921,WH-IN-0831,PROD-00221,767,2025-08-11 19:59:12
STK-001922,WH-IN-0713,PROD-00424,597,2025-07-30 19:59:12
STK-001923,WH-IN-0554,PROD-00015,1764,2025-07-31 19:59:12
STK-001924,WH-IN-0297,PROD-00274,382,2025-08-05 19:59:12
STK-001925,WH-IN-0293,PROD-00599,918,2025-07-30 19:59:12
STK-001926,WH-IN-0606,PROD-00964,1938,2025-08-04 19:59:12
STK-001927,WH-IN-0631,PROD-00228,758,2025-08-26 19:59:12
STK-001928,WH-IN-0067,PROD-00594,724,2025-07-30 19:59:12
STK-001929,WH-IN-0535,PROD-00849,1028,2025-08-11 19:59:12
STK-001930,WH-IN-0071,PROD-00619,295,2025-08-22 19:59:12
STK-001931,WH-IN-0387,PROD-00643,570,2025-08-02 19:59:12
STK-001932,WH-IN-0507,PROD-00663,1150,2025-07-31 19:59:12
STK-001933,WH-IN-0145,PROD-00085,1482,2025-08-21 19:59:12
STK-001934,WH-IN-0200,PROD-00137,1227,2025-08-23 19:59:12
STK-001935,WH-IN-0935,PROD-00727,405,2025-08-09 19:59:12
STK-001936,WH-IN-0655,PROD-00814,921,2025-08-21 19:59:12
STK-001937,WH-IN-0104,PROD-00835,421,2025-08-09 19:59:12
STK-001938,WH-IN-0782,PROD-00690,52,2025-08-11 19:59:12
STK-001939,WH-IN-0108,PROD-00142,495,2025-08-11 19:59:12
STK-001940,WH-IN-0687,PROD-00585,1948,2025-08-21 19:59:12
STK-001941,WH-IN-0613,PROD-00937,1960,2025-08-24 19:59:12
STK-001942,WH-IN-0207,PROD-00543,617,2025-08-14 19:59:12
STK-001943,WH-IN-0728,PROD-00753,1460,2025-08-04 19:59:12
STK-001944,WH-IN-0102,PROD-00044,734,2025-08-26 19:59:12
STK-001945,WH-IN-0019,PROD-00867,1877,2025-08-07 19:59:12
STK-001946,WH-IN-0236,PROD-00141,1954,2025-08-26 19:59:12
STK-001947,WH-IN-0852,PROD-00334,1395,2025-08-28 19:59:12
STK-001948,WH-IN-0245,PROD-00435,1741,2025-08-04 19:59:12
STK-001949,WH-IN-0118,PROD-00134,1715,2025-08-06 19:59:12
STK-001950,WH-IN-0110,PROD-00965,1435,2025-08-19 19:59:12
STK-001951,WH-IN-0698,PROD-00317,1704,2025-08-14 19:59:12
STK-001952,WH-IN-0910,PROD-00551,959,2025-08-20 19:59:12
STK-001953,WH-IN-0722,PROD-00177,3,2025-08-16 19:59:12
STK-001954,WH-IN-0946,PROD-00044,208,2025-08-25 19:59:12
STK-001955,WH-IN-0914,PROD-00835,743,2025-07-30 19:59:12
STK-001956,WH-IN-0767,PROD-00174,1184,2025-08-19 19:59:12
STK-001957,WH-IN-0279,PROD-00535,612,2025-08-06 19:59:12
STK-001958,WH-IN-0413,PROD-00076,523,2025-08-26 19:59:12
STK-001959,WH-IN-0978,PROD-00557,1968,2025-08-14 19:59:12
STK-001960,WH-IN-0591,PROD-00467,1529,2025-08-20 19:59:12
STK-001961,WH-IN-0326,PROD-00942,133,2025-08-20 19:59:12
STK-001962,WH-IN-0965,PROD-00829,1085,2025-08-20 19:59:12
STK-001963,WH-IN-0766,PROD-00753,1148,2025-08-03 19:59:12
STK-001964,WH-IN-0377,PROD-00222,196,2025-08-06 19:59:12
STK-001965,WH-IN-0223,PROD-00868,864,2025-08-11 19:59:12
STK-001966,WH-IN-0951,PROD-00741,557,2025-08-01 19:59:12
STK-001967,WH-IN-0598,PROD-00431,862,2025-08-23 19:59:12
STK-001968,WH-IN-0786,PROD-00530,1043,2025-07-31 19:59:12
STK-001969,WH-IN-0517,PROD-00501,605,2025-08-25 19:59:12
STK-001970,WH-IN-0946,PROD-00079,1331,2025-08-04 19:59:12
STK-001971,WH-IN-0746,PROD-00958,651,2025-08-10 19:59:12
STK-001972,WH-IN-0389,PROD-00972,909,2025-08-29 19:59:12
STK-001973,WH-IN-0151,PROD-00568,627,2025-08-22 19:59:12
STK-001974,WH-IN-0853,PROD-00955,701,2025-08-01 19:59:12
STK-001975,WH-IN-0156,PROD-00414,1089,2025-08-26 19:59:12
STK-001976,WH-IN-0639,PROD-00704,1460,2025-08-16 19:59:12
STK-001977,WH-IN-0775,PROD-00516,704,2025-08-23 19:59:12
STK-001978,WH-IN-0989,PROD-00765,697,2025-07-30 19:59:12
STK-001979,WH-IN-0941,PROD-00456,1722,2025-08-03 19:59:12
STK-001980,WH-IN-0041,PROD-00177,1983,2025-08-23 19:59:12
STK-001981,WH-IN-0732,PROD-00456,1591,2025-08-05 19:59:12
STK-001982,WH-IN-0160,PROD-00724,1409,2025-08-07 19:59:12
STK-001983,WH-IN-0201,PROD-00381,1626,2025-08-10 19:59:12
STK-001984,WH-IN-0517,PROD-00525,803,2025-08-26 19:59:12
