forecast_id,city_name,forecast_timestamp,report_generated_at,condition,temperature_celsius,humidity_percent,wind_speed_kph,visibility_km,precipitation_mm_per_hour,warnings_advisories
WTHR-0002517,Alwar,2025-08-31 11:59:13,2025-08-29 19:43:13,Partly cloudy,15.6,51,38.8,16.5,0.0,None
WTHR-0002518,Narasaraopet,2025-08-30 21:59:13,2025-08-29 19:39:13,Clear skies,6.4,41,42.8,8.4,0.0,None
WTHR-0002519,Anantapuram,2025-08-30 08:59:13,2025-08-29 19:56:13,Cloudy,30.7,94,39.7,16.1,0.0,None
WTHR-0002520,Pudukkottai,2025-09-01 12:59:13,2025-08-29 19:14:13,Heavy rain,37.4,83,27.7,0.2,7.7,Heavy Rain Warning
WTHR-0002521,North Dumdum,2025-08-31 05:59:13,2025-08-29 19:25:13,Clear skies,39.1,90,2.0,12.9,0.0,None
WTHR-0002522,Madurai,2025-08-30 21:59:13,2025-08-29 19:58:13,Thunderstorms,36.5,100,32.8,1.9,17.4,Heavy Rain Warning
WTHR-0002523,Jammu,2025-08-31 11:59:13,2025-08-29 19:03:13,Partly cloudy,23.1,67,23.9,15.4,0.0,None
WTHR-0002524,Giridih,2025-08-31 10:59:13,2025-08-29 19:11:13,Clear skies,34.6,74,48.5,13.7,0.0,None
WTHR-0002525,Medininagar,2025-08-30 18:59:13,2025-08-29 19:55:13,Cloudy,35.4,51,0.5,11.1,0.0,None
WTHR-0002526,Pimpri-Chinchwad,2025-08-31 20:59:13,2025-08-29 19:11:13,Partly cloudy,39.0,45,0.2,6.6,0.0,None
WTHR-0002527,Kharagpur,2025-08-31 01:59:13,2025-08-29 19:41:13,Thunderstorms,14.2,67,39.9,3.0,15.4,Heavy Rain Warning
WTHR-0002528,Kozhikode,2025-08-31 14:59:13,2025-08-29 19:25:13,Light rain,28.8,95,21.4,11.2,5.6,Heavy Rain Warning
WTHR-0002529,Nashik,2025-08-30 16:59:13,2025-08-29 19:50:13,Clear skies,41.2,97,8.2,19.5,0.0,Heat Wave Alert
WTHR-0002530,Agra,2025-08-29 20:59:13,2025-08-29 19:42:13,Light rain,34.8,39,36.7,4.9,1.9,None
WTHR-0002531,Hindupur,2025-08-31 00:59:13,2025-08-29 19:48:13,Cloudy,17.6,44,2.5,14.7,0.0,None
WTHR-0002532,Raipur,2025-08-31 02:59:13,2025-08-29 19:39:13,Cloudy,37.7,60,42.0,9.4,0.0,None
WTHR-0002533,Saharsa,2025-09-01 18:59:13,2025-08-29 19:15:13,Partly cloudy,30.3,52,27.4,12.4,0.0,None
WTHR-0002534,Singrauli,2025-08-31 12:59:13,2025-08-29 19:46:13,Light rain,37.9,99,40.1,13.1,14.7,Heavy Rain Warning
WTHR-0002535,Bhatpara,2025-08-30 01:59:13,2025-08-29 19:09:13,Cloudy,24.9,56,7.6,4.9,0.0,None
WTHR-0002536,Nadiad,2025-09-01 07:59:13,2025-08-29 19:38:13,Heavy rain,29.8,42,9.1,11.4,9.0,Heavy Rain Warning
WTHR-0002537,Kharagpur,2025-09-01 18:59:13,2025-08-29 19:55:13,Clear skies,41.0,66,12.4,10.9,0.0,Heat Wave Alert
WTHR-0002538,Jodhpur,2025-09-01 19:59:13,2025-08-29 19:48:13,Cloudy,39.1,72,3.1,13.7,0.0,None
WTHR-0002539,Madhyamgram,2025-08-30 14:59:13,2025-08-29 19:54:13,Cloudy,12.8,93,28.1,19.0,0.0,None
WTHR-0002540,Bhind,2025-08-30 19:59:13,2025-08-29 19:54:13,Thunderstorms,34.9,67,35.7,10.4,10.1,Heavy Rain Warning
WTHR-0002541,Salem,2025-09-01 08:59:13,2025-08-29 19:18:13,Light rain,39.9,77,12.1,5.1,5.7,Heavy Rain Warning
WTHR-0002542,Jalna,2025-08-31 01:59:13,2025-08-29 19:46:13,Thunderstorms,35.8,33,10.5,18.0,19.4,Heavy Rain Warning
WTHR-0002543,Morena,2025-09-01 06:59:13,2025-08-29 19:53:13,Clear skies,16.4,32,39.6,14.5,0.0,None
WTHR-0002544,Raiganj,2025-08-30 04:59:13,2025-08-29 19:30:13,Cloudy,8.9,100,3.2,5.1,0.0,None
WTHR-0002545,Mehsana,2025-08-30 13:59:13,2025-08-29 19:07:13,Partly cloudy,34.2,86,27.2,5.4,0.0,None
WTHR-0002546,Saharanpur,2025-08-31 22:59:13,2025-08-29 19:35:13,Light rain,7.6,40,13.9,3.6,0.1,None
WTHR-0002547,Jamnagar,2025-08-30 17:59:13,2025-08-29 19:23:13,Partly cloudy,40.3,98,4.5,3.2,0.0,Heat Wave Alert
WTHR-0002548,Malda,2025-09-01 17:59:13,2025-08-29 19:40:13,Partly cloudy,34.7,54,49.4,3.3,0.0,None
WTHR-0002549,Tezpur,2025-08-30 23:59:13,2025-08-29 19:28:13,Heavy rain,34.7,79,23.3,6.8,19.0,Heavy Rain Warning
WTHR-0002550,Shimla,2025-08-30 04:59:13,2025-08-29 19:45:13,Haze,27.5,59,19.4,0.5,0.0,Fog Advisory
WTHR-0002551,Kolhapur,2025-09-01 13:59:13,2025-08-29 19:28:13,Clear skies,13.0,32,3.4,11.0,0.0,None
WTHR-0002552,Bongaigaon,2025-08-31 07:59:13,2025-08-29 19:58:13,Partly cloudy,43.4,82,49.4,1.3,0.0,Heat Wave Alert
WTHR-0002553,Siliguri,2025-08-29 21:59:13,2025-08-29 19:27:13,Partly cloudy,31.0,52,48.2,18.3,0.0,None
WTHR-0002554,Jorhat,2025-08-31 08:59:13,2025-08-29 19:41:13,Clear skies,19.3,41,38.0,7.1,0.0,None
WTHR-0002555,Bhubaneswar,2025-09-01 10:59:13,2025-08-29 19:00:13,Thunderstorms,20.8,43,16.5,7.1,15.3,Heavy Rain Warning
WTHR-0002556,Loni,2025-08-31 05:59:13,2025-08-29 19:31:13,Cloudy,16.7,59,40.6,9.4,0.0,None
WTHR-0002557,Katni,2025-09-01 03:59:13,2025-08-29 19:07:13,Snow,36.5,67,8.6,1.1,0.0,None
WTHR-0002558,Dhanbad,2025-09-01 08:59:13,2025-08-29 19:31:13,Heavy rain,19.6,48,30.2,18.7,13.2,Heavy Rain Warning
WTHR-0002559,Thiruvananthapuram,2025-08-29 22:59:13,2025-08-29 19:10:13,Thunderstorms,29.6,41,36.9,10.4,5.1,Heavy Rain Warning
WTHR-0002560,Katni,2025-08-31 02:59:13,2025-08-29 19:31:13,Partly cloudy,33.3,92,19.0,17.2,0.0,None
WTHR-0002561,Amaravati,2025-08-31 05:59:13,2025-08-29 19:32:13,Partly cloudy,23.8,34,48.6,11.1,0.0,None
WTHR-0002562,Jodhpur,2025-09-01 03:59:13,2025-08-29 19:22:13,Heavy rain,19.9,44,38.6,13.7,12.1,Heavy Rain Warning
WTHR-0002563,Unnao,2025-08-30 21:59:13,2025-08-29 19:08:13,Clear skies,43.5,88,41.7,13.0,0.0,Heat Wave Alert
WTHR-0002564,Mysore,2025-08-30 07:59:13,2025-08-29 19:09:13,Thunderstorms,7.0,31,12.5,17.0,9.3,Heavy Rain Warning
WTHR-0002565,Bellary,2025-08-31 11:59:13,2025-08-29 19:27:13,Thunderstorms,26.7,46,45.2,2.4,19.4,Heavy Rain Warning
WTHR-0002566,Siwan,2025-08-31 06:59:13,2025-08-29 19:27:13,Clear skies,15.0,86,11.3,7.9,0.0,None
WTHR-0002567,Guntur,2025-09-01 01:59:13,2025-08-29 19:57:13,Partly cloudy,17.2,54,35.1,7.8,0.0,None
WTHR-0002568,Sri Ganganagar,2025-08-31 23:59:13,2025-08-29 19:38:13,Heavy rain,32.8,100,49.0,12.3,1.9,None
WTHR-0002569,Serampore,2025-09-01 02:59:13,2025-08-29 19:45:13,Thunderstorms,13.5,50,49.1,15.4,3.5,None
WTHR-0002570,Thrissur,2025-08-30 15:59:13,2025-08-29 19:27:13,Clear skies,42.5,76,35.6,14.7,0.0,Heat Wave Alert
WTHR-0002571,Bhind,2025-08-31 03:59:13,2025-08-29 19:39:13,Partly cloudy,19.8,53,20.8,17.3,0.0,None
WTHR-0002572,Bhimavaram,2025-08-31 02:59:13,2025-08-29 19:48:13,Light rain,11.9,73,30.4,14.6,6.4,Heavy Rain Warning
WTHR-0002573,Raurkela Industrial Township,2025-08-30 14:59:13,2025-08-29 19:54:13,Clear skies,27.5,57,11.3,9.8,0.0,None
WTHR-0002574,Shimoga,2025-09-01 04:59:13,2025-08-29 19:42:13,Light rain,5.8,90,8.3,1.8,2.6,None
WTHR-0002575,Kirari Suleman Nagar,2025-09-01 13:59:13,2025-08-29 19:48:13,Thunderstorms,30.4,35,45.9,10.1,13.3,Heavy Rain Warning
WTHR-0002576,Raipur,2025-08-30 08:59:13,2025-08-29 19:07:13,Light rain,23.1,33,24.4,11.3,0.5,None
WTHR-0002577,Ambala,2025-08-30 15:59:13,2025-08-29 19:59:13,Heavy rain,19.3,66,17.8,16.6,2.1,None
WTHR-0002578,Fatehpur,2025-08-29 19:59:13,2025-08-29 19:38:13,Light rain,30.5,70,22.0,18.7,1.2,None
WTHR-0002579,Kulti,2025-08-31 09:59:13,2025-08-29 19:13:13,Heavy rain,11.6,70,6.5,15.7,15.5,Heavy Rain Warning
WTHR-0002580,Raipur,2025-08-30 23:59:13,2025-08-29 19:53:13,Light rain,9.6,35,32.7,5.2,6.3,Heavy Rain Warning
WTHR-0002581,Gorakhpur,2025-09-01 02:59:13,2025-08-29 19:49:13,Cloudy,22.9,76,6.9,8.0,0.0,None
WTHR-0002582,Eluru,2025-09-01 07:59:13,2025-08-29 19:42:13,Light rain,5.0,90,14.2,19.8,16.4,Heavy Rain Warning
WTHR-0002583,Buxar,2025-08-30 02:59:13,2025-08-29 19:10:13,Haze,17.6,48,3.8,1.1,0.0,Fog Advisory
WTHR-0002584,Alwar,2025-08-31 17:59:13,2025-08-29 19:00:13,Cloudy,17.7,64,29.7,15.6,0.0,None
WTHR-0002585,Jorhat,2025-08-29 19:59:13,2025-08-29 19:36:13,Fog,28.7,99,42.7,1.4,0.0,Fog Advisory
WTHR-0002586,Gurgaon,2025-08-31 03:59:13,2025-08-29 19:03:13,Clear skies,36.2,82,33.5,11.4,0.0,None
WTHR-0002587,Visakhapatnam,2025-08-30 14:59:13,2025-08-29 19:56:13,Light rain,38.9,83,5.7,11.5,12.1,Heavy Rain Warning
WTHR-0002588,Khora ,2025-08-30 18:59:13,2025-08-29 19:00:13,Heavy rain,44.5,93,17.9,9.0,16.9,Heavy Rain Warning
WTHR-0002589,Dhule,2025-08-31 23:59:13,2025-08-29 19:16:13,Partly cloudy,9.2,94,37.9,8.2,0.0,None
WTHR-0002590,Nashik,2025-08-30 07:59:13,2025-08-29 19:45:13,Heavy rain,26.7,59,3.9,1.3,18.3,Heavy Rain Warning
WTHR-0002591,Shahjahanpur,2025-08-31 06:59:13,2025-08-29 19:02:13,Light rain,28.9,37,37.4,0.2,6.7,Heavy Rain Warning
WTHR-0002592,Aurangabad,2025-08-30 19:59:13,2025-08-29 19:13:13,Clear skies,37.5,75,2.7,11.7,0.0,None
WTHR-0002593,Panchkula,2025-08-31 23:59:13,2025-08-29 19:40:13,Haze,6.1,69,40.4,1.1,0.0,Fog Advisory
WTHR-0002594,Rohtak,2025-08-31 15:59:13,2025-08-29 18:59:13,Fog,11.3,46,39.6,1.9,0.0,Fog Advisory
WTHR-0002595,Cuttack,2025-08-31 05:59:13,2025-08-29 19:53:13,Light rain,11.3,95,33.6,9.0,3.4,None
WTHR-0002596,Kalyan-Dombivli,2025-09-01 03:59:13,2025-08-29 19:01:13,Clear skies,24.4,32,14.4,4.6,0.0,None
WTHR-0002597,Bathinda,2025-08-30 16:59:13,2025-08-29 19:51:13,Clear skies,32.5,70,13.1,4.9,0.0,None
WTHR-0002598,Ghaziabad,2025-08-29 20:59:13,2025-08-29 19:46:13,Light rain,24.5,58,31.9,18.5,12.0,Heavy Rain Warning
WTHR-0002599,Tenali,2025-08-29 21:59:13,2025-08-29 19:39:13,Thunderstorms,5.8,72,49.7,19.9,9.9,Heavy Rain Warning
WTHR-0002600,Hyderabad,2025-08-29 22:59:13,2025-08-29 19:24:13,Clear skies,36.0,55,14.2,16.2,0.0,None
WTHR-0002601,Vellore,2025-08-30 07:59:13,2025-08-29 19:00:13,Clear skies,35.0,100,23.3,16.2,0.0,None
WTHR-0002602,Dhanbad,2025-08-31 14:59:13,2025-08-29 19:00:13,Cloudy,22.9,95,10.6,15.3,0.0,None
WTHR-0002603,Amroha,2025-08-30 11:59:13,2025-08-29 19:53:13,Partly cloudy,28.1,88,27.7,3.3,0.0,None
WTHR-0002604,Kota,2025-08-31 05:59:13,2025-08-29 19:12:13,Thunderstorms,11.2,52,6.8,15.1,2.9,None
WTHR-0002605,Bongaigaon,2025-08-30 14:59:13,2025-08-29 19:25:13,Clear skies,11.3,59,41.6,2.3,0.0,None
WTHR-0002606,Kollam,2025-08-31 09:59:13,2025-08-29 19:48:13,Heavy rain,12.5,95,22.6,10.0,6.6,Heavy Rain Warning
WTHR-0002607,Dharmavaram,2025-09-01 13:59:13,2025-08-29 19:59:13,Thunderstorms,29.7,31,18.6,7.4,18.3,Heavy Rain Warning
WTHR-0002608,Raichur,2025-08-30 12:59:13,2025-08-29 19:19:13,Clear skies,6.9,64,48.3,4.9,0.0,None
WTHR-0002609,Maheshtala,2025-09-01 05:59:13,2025-08-29 19:24:13,Partly cloudy,42.0,60,22.7,14.4,0.0,Heat Wave Alert
WTHR-0002610,Srikakulam,2025-09-01 18:59:13,2025-08-29 19:05:13,Heavy rain,26.3,71,31.1,0.8,4.5,None
WTHR-0002611,Nagercoil,2025-08-30 10:59:13,2025-08-29 19:16:13,Heavy rain,11.6,43,18.8,11.6,10.2,Heavy Rain Warning
WTHR-0002612,Amaravati,2025-08-30 06:59:13,2025-08-29 19:23:13,Clear skies,43.1,100,0.6,8.3,0.0,Heat Wave Alert
WTHR-0002613,Ramagundam,2025-08-29 22:59:13,2025-08-29 19:46:13,Clear skies,19.9,90,37.2,9.8,0.0,None
WTHR-0002614,Korba,2025-08-30 07:59:13,2025-08-29 19:43:13,Clear skies,40.2,30,5.3,15.9,0.0,Heat Wave Alert
WTHR-0002615,Jamshedpur,2025-09-01 18:59:13,2025-08-29 18:59:13,Partly cloudy,43.0,94,13.3,8.2,0.0,Heat Wave Alert
WTHR-0002616,Shahjahanpur,2025-08-31 22:59:13,2025-08-29 19:09:13,Partly cloudy,38.2,81,44.6,18.2,0.0,None
WTHR-0002617,Jamnagar,2025-08-30 12:59:13,2025-08-29 19:56:13,Clear skies,9.4,45,27.1,19.1,0.0,None
WTHR-0002618,Ozhukarai,2025-08-29 22:59:13,2025-08-29 19:14:13,Thunderstorms,24.1,84,31.2,18.4,4.3,None
WTHR-0002619,Chinsurah,2025-09-01 19:59:13,2025-08-29 19:28:13,Clear skies,17.1,56,37.2,19.3,0.0,None
WTHR-0002620,Singrauli,2025-08-31 04:59:13,2025-08-29 19:51:13,Fog,31.8,49,33.6,1.2,0.0,Fog Advisory
WTHR-0002621,Ambala,2025-08-30 18:59:13,2025-08-29 19:52:13,Cloudy,20.6,80,45.1,15.7,0.0,None
WTHR-0002622,Shimla,2025-09-01 02:59:13,2025-08-29 19:16:13,Clear skies,20.8,33,3.8,3.5,0.0,None
WTHR-0002623,Ozhukarai,2025-09-01 04:59:13,2025-08-29 19:56:13,Heavy rain,40.0,86,8.3,8.5,3.0,None
WTHR-0002624,Satna,2025-09-01 04:59:13,2025-08-29 19:24:13,Partly cloudy,12.0,70,29.3,3.4,0.0,None
WTHR-0002625,Ambarnath,2025-08-30 01:59:13,2025-08-29 19:12:13,Cloudy,21.2,88,33.8,13.4,0.0,None
WTHR-0002626,Jalna,2025-08-31 16:59:13,2025-08-29 19:36:13,Thunderstorms,42.1,68,22.8,12.0,16.9,Heavy Rain Warning
WTHR-0002627,Dehri,2025-09-01 03:59:13,2025-08-29 19:59:13,Haze,22.3,61,21.3,0.2,0.0,Fog Advisory
WTHR-0002628,Hospet,2025-09-01 04:59:13,2025-08-29 19:29:13,Cloudy,22.8,100,42.7,3.0,0.0,None
WTHR-0002629,Navi Mumbai,2025-09-01 06:59:13,2025-08-29 19:43:13,Partly cloudy,38.7,88,30.8,18.3,0.0,None
WTHR-0002630,North Dumdum,2025-08-31 19:59:13,2025-08-29 19:30:13,Cloudy,40.7,56,7.8,18.6,0.0,Heat Wave Alert
WTHR-0002631,Bhilwara,2025-08-30 19:59:13,2025-08-29 19:38:13,Partly cloudy,25.8,37,17.7,3.6,0.0,None
WTHR-0002632,Kolhapur,2025-08-30 03:59:13,2025-08-29 19:55:13,Partly cloudy,27.1,74,7.8,16.4,0.0,None
WTHR-0002633,Bidhannagar,2025-08-31 12:59:13,2025-08-29 19:58:13,Haze,11.8,54,11.0,1.5,0.0,Fog Advisory
WTHR-0002634,Dindigul,2025-08-31 19:59:13,2025-08-29 19:31:13,Cloudy,43.7,72,41.9,13.7,0.0,Heat Wave Alert
WTHR-0002635,Mirzapur,2025-09-01 00:59:13,2025-08-29 19:30:13,Cloudy,27.3,49,31.6,12.6,0.0,None
WTHR-0002636,Navi Mumbai,2025-09-01 02:59:13,2025-08-29 19:28:13,Cloudy,39.3,61,22.9,2.6,0.0,None
WTHR-0002637,Sultan Pur Majra,2025-08-30 14:59:13,2025-08-29 19:37:13,Heavy rain,16.6,97,28.4,17.5,2.6,None
WTHR-0002638,North Dumdum,2025-08-31 08:59:13,2025-08-29 19:21:13,Clear skies,22.5,63,12.8,17.2,0.0,None
WTHR-0002639,Bhalswa Jahangir Pur,2025-08-31 22:59:13,2025-08-29 19:42:13,Partly cloudy,27.7,36,32.5,1.4,0.0,None
WTHR-0002640,Ghaziabad,2025-08-30 07:59:13,2025-08-29 19:32:13,Thunderstorms,37.4,52,31.4,12.0,11.6,Heavy Rain Warning
WTHR-0002641,Satara,2025-08-30 09:59:13,2025-08-29 19:08:13,Light rain,5.9,47,22.5,6.4,4.4,None
WTHR-0002642,Korba,2025-08-31 14:59:13,2025-08-29 19:32:13,Light rain,37.1,47,4.4,10.1,13.6,Heavy Rain Warning
WTHR-0002643,Satna,2025-09-01 03:59:13,2025-08-29 19:20:13,Haze,42.2,97,2.9,2.0,0.0,Fog Advisory
WTHR-0002644,Panvel,2025-08-31 01:59:13,2025-08-29 19:46:13,Light rain,15.5,32,48.7,18.6,11.7,Heavy Rain Warning
WTHR-0002645,Belgaum,2025-08-30 15:59:13,2025-08-29 19:49:13,Clear skies,26.9,92,31.0,7.6,0.0,None
WTHR-0002646,Burhanpur,2025-08-30 22:59:13,2025-08-29 19:25:13,Thunderstorms,35.4,46,38.6,16.6,10.6,Heavy Rain Warning
WTHR-0002647,Gudivada,2025-09-01 01:59:13,2025-08-29 19:02:13,Heavy rain,42.5,65,48.3,8.0,8.8,Heavy Rain Warning
WTHR-0002648,Satara,2025-08-30 07:59:13,2025-08-29 19:39:13,Clear skies,39.0,72,49.5,15.9,0.0,None
WTHR-0002649,Tenali,2025-09-01 08:59:13,2025-08-29 19:26:13,Partly cloudy,17.5,99,25.2,10.3,0.0,None
WTHR-0002650,Muzaffarpur,2025-08-31 01:59:13,2025-08-29 19:11:13,Cloudy,41.2,60,37.8,4.4,0.0,Heat Wave Alert
WTHR-0002651,Raichur,2025-08-30 21:59:13,2025-08-29 19:32:13,Partly cloudy,8.2,68,30.1,11.1,0.0,None
WTHR-0002652,Davanagere,2025-08-29 20:59:13,2025-08-29 19:13:13,Thunderstorms,36.2,83,17.1,17.2,0.1,None
WTHR-0002653,Fatehpur,2025-09-01 19:59:13,2025-08-29 18:59:13,Haze,14.4,40,4.8,1.8,0.0,Fog Advisory
WTHR-0002654,Parbhani,2025-08-29 21:59:13,2025-08-29 19:49:13,Partly cloudy,11.9,39,4.8,18.2,0.0,None
WTHR-0002655,Sultan Pur Majra,2025-08-31 07:59:13,2025-08-29 19:21:13,Clear skies,38.0,52,49.9,7.9,0.0,None
WTHR-0002656,Kavali,2025-09-01 19:59:13,2025-08-29 19:45:13,Heavy rain,15.6,89,28.3,5.0,4.2,None
WTHR-0002657,Junagadh,2025-08-31 13:59:13,2025-08-29 19:11:13,Fog,41.7,67,7.0,1.4,0.0,Fog Advisory
WTHR-0002658,Bokaro,2025-08-30 14:59:13,2025-08-29 19:56:13,Thunderstorms,19.9,86,39.0,14.4,15.1,Heavy Rain Warning
WTHR-0002659,Bhavnagar,2025-08-31 14:59:13,2025-08-29 19:15:13,Thunderstorms,43.2,58,22.2,2.2,5.4,Heavy Rain Warning
WTHR-0002660,Hosur,2025-08-30 21:59:13,2025-08-29 19:00:13,Light rain,29.5,59,31.7,6.3,6.9,Heavy Rain Warning
WTHR-0002661,Saharsa,2025-09-01 11:59:13,2025-08-29 19:16:13,Heavy rain,15.9,30,40.5,4.9,7.1,Heavy Rain Warning
WTHR-0002662,Shimla,2025-08-30 02:59:13,2025-08-29 19:37:13,Fog,42.3,92,43.4,0.9,0.0,Fog Advisory
WTHR-0002663,Maheshtala,2025-08-31 08:59:13,2025-08-29 19:42:13,Heavy rain,14.7,42,6.0,9.8,4.2,None
WTHR-0002664,Pimpri-Chinchwad,2025-08-29 22:59:13,2025-08-29 19:26:13,Cloudy,35.6,81,39.5,15.0,0.0,None
WTHR-0002665,Aizawl,2025-09-01 13:59:13,2025-08-29 19:06:13,Thunderstorms,12.8,46,10.2,5.5,0.9,None
WTHR-0002666,Tinsukia,2025-08-30 00:59:13,2025-08-29 19:13:13,Heavy rain,20.2,41,12.0,1.1,6.1,Heavy Rain Warning
WTHR-0002667,Burhanpur,2025-08-30 02:59:13,2025-08-29 19:49:13,Partly cloudy,23.6,60,42.7,18.5,0.0,None
WTHR-0002668,Madurai,2025-09-01 15:59:13,2025-08-29 19:37:13,Thunderstorms,8.7,84,14.7,18.6,12.7,Heavy Rain Warning
WTHR-0002669,Raipur,2025-08-30 08:59:13,2025-08-29 19:33:13,Thunderstorms,35.4,32,40.3,16.7,5.1,Heavy Rain Warning
WTHR-0002670,Vijayanagaram,2025-08-30 16:59:13,2025-08-29 19:09:13,Fog,44.7,66,6.5,1.6,0.0,Fog Advisory
WTHR-0002671,Arrah,2025-09-01 13:59:13,2025-08-29 19:53:13,Clear skies,18.7,65,17.7,6.4,0.0,None
WTHR-0002672,Vijayawada,2025-09-01 05:59:13,2025-08-29 19:42:13,Heavy rain,33.4,75,33.2,17.5,18.5,Heavy Rain Warning
WTHR-0002673,Ambala,2025-08-31 05:59:13,2025-08-29 19:03:13,Fog,28.2,46,13.5,1.1,0.0,Fog Advisory
WTHR-0002674,Satna,2025-08-30 08:59:13,2025-08-29 19:51:13,Clear skies,19.3,88,17.4,7.5,0.0,None
WTHR-0002675,Vadodara,2025-08-31 13:59:13,2025-08-29 19:20:13,Clear skies,33.0,61,37.1,3.2,0.0,None
WTHR-0002676,Panihati,2025-09-01 09:59:13,2025-08-29 19:22:13,Partly cloudy,25.9,72,2.1,7.2,0.0,None
WTHR-0002677,Hospet,2025-09-01 18:59:13,2025-08-29 19:21:13,Partly cloudy,41.8,57,37.2,9.8,0.0,Heat Wave Alert
WTHR-0002678,Tadipatri,2025-08-30 15:59:13,2025-08-29 19:39:13,Heavy rain,15.9,55,48.0,9.8,18.1,Heavy Rain Warning
WTHR-0002679,Jhansi,2025-08-31 03:59:13,2025-08-29 19:40:13,Light rain,7.6,55,23.2,0.4,5.8,Heavy Rain Warning
WTHR-0002680,Kharagpur,2025-08-30 08:59:13,2025-08-29 19:19:13,Clear skies,16.2,87,44.7,18.6,0.0,None
WTHR-0002681,Kadapa,2025-08-30 18:59:13,2025-08-29 19:43:13,Cloudy,6.5,41,48.1,6.1,0.0,None
WTHR-0002682,Mumbai,2025-08-30 14:59:13,2025-08-29 19:47:13,Light rain,14.7,53,7.7,1.4,2.5,None
WTHR-0002683,Gorakhpur,2025-08-30 01:59:13,2025-08-29 19:55:13,Clear skies,16.8,46,35.6,9.0,0.0,None
WTHR-0002684,Uluberia,2025-09-01 09:59:13,2025-08-29 19:33:13,Cloudy,36.1,55,47.8,17.7,0.0,None
WTHR-0002685,Amritsar,2025-08-31 15:59:13,2025-08-29 19:23:13,Light rain,30.3,67,40.0,6.9,10.9,Heavy Rain Warning
WTHR-0002686,Bijapur,2025-09-01 05:59:13,2025-08-29 19:21:13,Haze,12.6,97,10.9,1.1,0.0,Fog Advisory
WTHR-0002687,Eluru,2025-09-01 10:59:13,2025-08-29 19:51:13,Cloudy,14.0,56,4.5,15.4,0.0,None
WTHR-0002688,Kadapa,2025-08-31 20:59:13,2025-08-29 19:04:13,Cloudy,44.1,82,43.4,18.2,0.0,Heat Wave Alert
WTHR-0002689,Karimnagar,2025-08-30 08:59:13,2025-08-29 19:55:13,Heavy rain,43.1,83,23.0,9.2,6.2,Heavy Rain Warning
WTHR-0002690,Etawah,2025-08-30 12:59:13,2025-08-29 19:58:13,Clear skies,39.5,50,45.8,14.4,0.0,None
WTHR-0002691,Anantapuram,2025-09-01 09:59:13,2025-08-29 19:47:13,Heavy rain,17.3,97,4.7,4.5,3.9,None
WTHR-0002692,Jalandhar,2025-08-31 14:59:13,2025-08-29 19:24:13,Heavy rain,33.9,33,27.9,13.9,15.4,Heavy Rain Warning
WTHR-0002693,Sri Ganganagar,2025-08-30 09:59:13,2025-08-29 19:35:13,Partly cloudy,37.4,93,20.6,5.2,0.0,None
WTHR-0002694,Bhavnagar,2025-08-30 17:59:13,2025-08-29 19:44:13,Clear skies,17.5,48,4.4,4.2,0.0,None
WTHR-0002695,Mira-Bhayandar,2025-08-31 20:59:13,2025-08-29 19:20:13,Light rain,36.8,77,17.9,17.6,5.0,None
WTHR-0002696,Amroha,2025-09-01 16:59:13,2025-08-29 19:25:13,Light rain,15.5,92,3.8,10.0,16.6,Heavy Rain Warning
WTHR-0002697,Kozhikode,2025-09-01 17:59:13,2025-08-29 19:13:13,Light rain,29.7,50,36.1,12.9,7.7,Heavy Rain Warning
WTHR-0002698,Saharanpur,2025-08-31 20:59:13,2025-08-29 19:45:13,Clear skies,12.8,59,41.0,0.6,0.0,None
WTHR-0002699,Jaunpur,2025-08-30 13:59:13,2025-08-29 19:56:13,Clear skies,37.3,45,17.0,9.9,0.0,None
WTHR-0002700,Bardhaman,2025-08-31 14:59:13,2025-08-29 19:31:13,Light rain,11.4,86,4.7,15.3,1.5,None
WTHR-0002701,Kumbakonam,2025-08-30 11:59:13,2025-08-29 19:53:13,Partly cloudy,30.5,72,48.1,0.6,0.0,None
WTHR-0002702,Baranagar,2025-08-31 02:59:13,2025-08-29 19:50:13,Partly cloudy,25.5,82,22.0,4.6,0.0,None
WTHR-0002703,Bareilly,2025-08-31 20:59:13,2025-08-29 19:24:13,Light rain,32.6,55,48.8,5.1,7.3,Heavy Rain Warning
WTHR-0002704,Rajpur Sonarpur,2025-09-01 06:59:13,2025-08-29 19:39:13,Clear skies,7.7,79,34.2,2.2,0.0,None
WTHR-0002705,Alappuzha,2025-08-30 20:59:13,2025-08-29 19:12:13,Heavy rain,27.7,34,46.1,6.1,1.9,None
WTHR-0002706,Mehsana,2025-08-30 16:59:13,2025-08-29 19:36:13,Light rain,40.9,43,34.5,16.9,17.9,Heavy Rain Warning
WTHR-0002707,North Dumdum,2025-08-30 19:59:13,2025-08-29 19:28:13,Light rain,28.1,39,36.9,7.7,8.3,Heavy Rain Warning
WTHR-0002708,Pudukkottai,2025-08-31 10:59:13,2025-08-29 19:51:13,Cloudy,21.6,98,40.0,14.0,0.0,None
WTHR-0002709,Nangloi Jat,2025-08-30 07:59:13,2025-08-29 19:35:13,Light rain,7.9,77,43.2,0.8,9.4,Heavy Rain Warning
WTHR-0002710,Ongole,2025-08-31 16:59:13,2025-08-29 19:13:13,Haze,14.6,59,32.9,1.2,0.0,Fog Advisory
